t,t0,treatment_period,yit,country,category_group,x_temp
17471,0,0,18103634,germany,fossil,42.374
17471,0,0,5975313.5,germany,nuclear,42.374
17471,0,0,3560224.25,germany,other,42.374
17471,0,0,15232720.75,germany,renewable_ex_nuclear,42.374
17471,0,0,2653195,greece,fossil,56.978
17471,0,0,656787,greece,renewable_ex_nuclear,56.978
17471,0,0,1206599.75,hungary,fossil,42.264
17471,0,0,904769,hungary,nuclear,42.264
17471,0,0,49828.75,hungary,other,42.264
17471,0,0,146227,hungary,renewable_ex_nuclear,42.264
17471,0,0,101035,latvia,fossil,NA
17471,0,0,58289,latvia,other,NA
17471,0,0,444845,latvia,renewable_ex_nuclear,NA
17471,0,0,56919,lithuania,fossil,37.387
17471,0,0,7690,lithuania,other,37.387
