t,t0,treatment_period,yit,country,x_load,temp
18181,0,0,248430.75,austria,3960229,55.044
18181,0,0,524853,belgium,5403402,58.864
18181,0,0,161813,bosnia_herzegovina,192234,NA
18181,0,0,400745,bulgaria,551427,59.504
18181,0,0,568139,czech_republic,1050146,57.459
18181,0,0,94915,denmark,542051,53.928
18181,0,0,56931,estonia,135437,46.279
18181,0,0,230907,finland,1377945,41.738
18181,0,0,592228,france,6640873,59.832
18181,0,0,3486266.25,germany,32644690,60.691
18181,0,0,246129.25,hungary,2799689,58.976
18181,0,0,2442462,italy,4513162,64.27
18181,0,0,9054,lithuania,193687,54.223
18181,0,0,5420,luxembourg,336810,56.928
18181,0,0,1558040.5,netherlands,7521337,56.327
18181,0,0,48033,norway,2148683,44.371
18181,0,0,1936812,poland,2742784,61.026
18181,0,0,280869,portugal,789723,64.021
18181,0,0,379009,romania,935966,59.578
18181,0,0,87518,slovakia,461155,55.836
18181,0,0,1511124,spain,3823417,59.408
18188,0,0,301210.25,austria,3999622,58.127
18188,0,0,574039,belgium,5561890,55.241
18188,0,0,161135,bosnia_herzegovina,195580,NA
18188,0,0,406110,bulgaria,551878,58.496
18188,0,0,751918,czech_republic,1066908,54.26
18188,0,0,92640,denmark,551160,52.682
18188,0,0,51391,estonia,133074,49.984
18188,0,0,209220,finland,1335363,47.973
18188,0,0,725613,france,7038370,53.326
18188,0,0,4242794,germany,32414786,56.295
18188,0,0,235510,hungary,2678543,62.057
18188,0,0,2361328,italy,4543289,66.873
18188,0,0,9178,lithuania,195684,53.093
18188,0,0,5237.25,luxembourg,341193,54.043
18188,0,0,1761114,netherlands,7523081,54.079
18188,0,0,49147,norway,2212550,43.985
18188,0,0,2131890,poland,2765060,56.902
18188,0,0,351996,portugal,801406,59.748
18188,0,0,427029,romania,944900,59.559
18188,0,0,89974,slovakia,462041,59.725
18188,0,0,1691832,spain,3882019,51.37
18195,0,0,323348,austria,4088295,46.496
18195,0,0,570893,belgium,5579284,47.036
18195,0,0,127560,bosnia_herzegovina,199486,NA
18195,0,0,359318,bulgaria,584278,49.949
18195,0,0,702774,czech_republic,1067470,43.456
18195,0,0,120236,denmark,573790,44.812
18195,0,0,54596,estonia,141746,37.633
18195,0,0,269909,finland,1434689,33.157
18195,0,0,715993,france,7178939,51.737
18195,0,0,4021219.75,germany,32881730,44.396
18195,0,0,256127.25,hungary,2877738,47.872
18195,0,0,2422610,italy,4481049,63.421
18195,0,0,8596,lithuania,202485,39.941
18195,0,0,6170,luxembourg,334383,45.676
18195,0,0,1596006.25,netherlands,7525613,47.678
18195,0,0,48998,norway,2371226,35.946
18195,0,0,2096121,poland,2822965,45.141
18195,0,0,437786,portugal,813247,64.743
18195,0,0,426460,romania,980000,48.876
18195,0,0,95075,slovakia,475414,46.561
18195,0,0,1734905,spain,3850096,59.993
18202,0,0,299811.25,austria,4168925,49.534
18202,0,0,536327,belgium,5674965,49.072
18202,0,0,150001,bosnia_herzegovina,190628,NA
18202,0,0,346143,bulgaria,604472,51.544
18202,0,0,755460,czech_republic,1121675,46.737
18202,0,0,157564,denmark,591810,43.091
18202,0,0,67259,estonia,147239,36.896
18202,0,0,294360,finland,1538443,30.773
18202,0,0,883826,france,7639697,49.326
18202,0,0,3926407,germany,33070398,48.647
18202,0,0,204053.5,hungary,2905888,50.594
18202,0,0,1952087,italy,4484643,60.203
18202,0,0,9120,lithuania,202208,45.43
18202,0,0,6507.25,luxembourg,339922,46.983
18202,0,0,1678147.5,netherlands,7800752,48.66
18202,0,0,51409,norway,2613804,29.08
18202,0,0,2067891,poland,2794131,47.766
18202,0,0,200363,portugal,814577,60.441
18202,0,0,380717,romania,983105,56.571
18202,0,0,90797,slovakia,479917,50.299
18202,0,0,1109278,spain,3879075,53.277
18209,0,0,306476.5,austria,4528617,41.272
18209,0,0,559423,belgium,5684238,41.741
18209,0,0,176570,bosnia_herzegovina,193209,NA
18209,0,0,350684,bulgaria,590775,47.96
18209,0,0,776553,czech_republic,1178491,37.351
18209,0,0,158022,denmark,594035,42.147
18209,0,0,69297,estonia,142282,41.49
18209,0,0,251617,finland,1450996,38.932
18209,0,0,1266598,france,8819032,41.636
18209,0,0,4712234.75,germany,34415449,41.921
18209,0,0,216758.25,hungary,2966572,48.105
18209,0,0,2037068,italy,4712136,54.814
18209,0,0,9189,lithuania,204994,45.429
18209,0,0,7023.75,luxembourg,362724,37.271
18209,0,0,1693807.5,netherlands,7924600,41.753
18209,0,0,49232,norway,2703101,31.611
18209,0,0,2098262,poland,2764384,45.292
18209,0,0,335505,portugal,862577,56.467
18209,0,0,415269,romania,981993,56.764
18209,0,0,89366,slovakia,487452,42.009
18209,0,0,1445655,spain,4177005,46.672
18216,0,0,301303.5,austria,4384580,48.37
18216,0,0,607628,belgium,6152952,39.02
18216,0,0,172285,bosnia_herzegovina,186528,NA
18216,0,0,386945,bulgaria,616220,45.618
18216,0,0,740127,czech_republic,1138615,44.787
18216,0,0,160526,denmark,591549,45.273
18216,0,0,69210,estonia,143809,39.851
18216,0,0,229377,finland,1427996,39.462
18216,0,0,1510739,france,9618035,41.339
18216,0,0,5077185.5,germany,34911070,43.601
18216,0,0,217844.75,hungary,2951238,50.761
18216,0,0,2392159,italy,4842087,54.446
18216,0,0,9275,lithuania,209640,39.219
18216,0,0,7420.75,luxembourg,367178,36.284
18216,0,0,1748563,netherlands,8038498,40.463
18216,0,0,49039,norway,2554259,35.82
18216,0,0,2054265,poland,2862997,47.254
18216,0,0,498867,portugal,904552,55.181
18216,0,0,422794,romania,1004543,50.283
18216,0,0,88425,slovakia,482636,49.341
18216,0,0,1921524,spain,4383574,43.201
18223,0,0,258001,austria,4409115,44.054
18223,0,0,447096,belgium,5931149,46.286
18223,0,0,185762,bosnia_herzegovina,198595,NA
18223,0,0,389045,bulgaria,664851,42.551
18223,0,0,655377,czech_republic,1148098,42.792
18223,0,0,151231,denmark,601942,43.194
18223,0,0,84349,estonia,158561,29.571
18223,0,0,277012,finland,1501435,32.381
18223,0,0,942611,france,8547946,48.996
18223,0,0,4176270.5,germany,35113335,42.96
18223,0,0,207973.5,hungary,3011568,45.129
18223,0,0,2135727,italy,4800154,56.477
18223,0,0,9825,lithuania,223907,30.296
18223,0,0,6890,luxembourg,358813,43.724
18223,0,0,1594580.75,netherlands,8017360,45.892
18223,0,0,50120,norway,2541877,33.671
18223,0,0,2201758,poland,2967654,38.031
18223,0,0,273299,portugal,894769,59.544
18223,0,0,446160,romania,1057736,41.976
18223,0,0,86480,slovakia,499057,44.486
18223,0,0,1161601,spain,4222289,50.866
18230,0,0,343528.25,austria,4803827,33.212
18230,0,0,552016,belgium,6236063,36.932
18230,0,0,182634,bosnia_herzegovina,208597,NA
18230,0,0,412350,bulgaria,733016,30.707
18230,0,0,852842,czech_republic,1231371,33.721
18230,0,0,195303,denmark,625063,39.072
18230,0,0,79502,estonia,157133,36.716
18230,0,0,278125,finland,1506430,32.454
18230,0,0,1424746,france,9741084,37.003
18230,0,0,5002181.25,germany,35116895,36.465
18230,0,0,245620.5,hungary,3193625,30.512
18230,0,0,2417235,italy,4858366,52.911
18230,0,0,9346,lithuania,223516,31.435
18230,0,0,8817.5,luxembourg,379753,34.219
18230,0,0,1601571.5,netherlands,8156044,40.184
18230,0,0,49959,norway,2713886,28.271
18230,0,0,2263354,poland,2991662,34.321
18230,0,0,393904,portugal,898310,54.739
18230,0,0,461532,romania,1069898,34.696
18230,0,0,96600,slovakia,530920,33.108
18230,0,0,1435527,spain,4222332,47.031
18237,0,0,300762.25,austria,4860526,35.094
18237,0,0,442780,belgium,6081434,43.103
18237,0,0,176899,bosnia_herzegovina,219650,NA
18237,0,0,439176,bulgaria,752744,37.416
18237,0,0,799045,czech_republic,1242162,37.564
18237,0,0,169541,denmark,629595,40.486
18237,0,0,48328,estonia,154551,35.761
18237,0,0,256435,finland,1439440,34.406
18237,0,0,1016228,france,9344594,43.569
18237,0,0,3415557.5,germany,36047594,40.588
18237,0,0,204918.75,hungary,3212988,37.489
18237,0,0,2265902,italy,4946344,49.859
18237,0,0,9196,lithuania,221265,35.641
18237,0,0,8380.5,luxembourg,375016,39.618
18237,0,0,1459704.25,netherlands,8125376,43.963
18237,0,0,49914,norway,2647413,32.926
18237,0,0,2178263,poland,3011676,37.331
18237,0,0,289304,portugal,919105,55.041
18237,0,0,517344,romania,1106538,39.15
18237,0,0,97001,slovakia,539998,35.464
18237,0,0,1383495,spain,4221563,45.236
18244,0,0,266349,austria,4565248,41.959
18244,0,0,372278,belgium,5931234,47.907
18244,0,0,192241,bosnia_herzegovina,216908,NA
18244,0,0,371204,bulgaria,693496,40.888
18244,0,0,774158,czech_republic,1176983,40.745
18244,0,0,179013,denmark,606922,41.479
18244,0,0,58736,estonia,149919,37.545
18244,0,0,245457,finland,1480171,36.144
18244,0,0,725858,france,8564677,49.233
18244,0,0,3275484.75,germany,34302924,42.175
18244,0,0,207355.25,hungary,2999800,43.435
18244,0,0,2142040,italy,4852421,54.371
18244,0,0,10215,lithuania,215479,37.414
18244,0,0,8332.5,luxembourg,356611,46.684
18244,0,0,1375116.25,netherlands,7787144,46.64
18244,0,0,50266,norway,2694607,29.219
18244,0,0,2124078,poland,2953311,42.225
18244,0,0,223215,portugal,923161,57.207
18244,0,0,445029,romania,1054284,45.598
18244,0,0,92379,slovakia,516101,42.206
18244,0,0,980858,spain,4266263,48.32
18251,0,0,203656.25,austria,3778734,42.177
18251,0,0,224874,belgium,5234387,44.575
18251,0,0,157557,bosnia_herzegovina,202206,NA
18251,0,0,303490,bulgaria,612708,41.585
18251,0,0,531754,czech_republic,901096,39.936
18251,0,0,157553,denmark,526859,39.699
18251,0,0,42939,estonia,132075,36.241
18251,0,0,223672,finland,1316638,34.377
18251,0,0,405684,france,7924496,46.833
18251,0,0,2126847,germany,27555911,40.79
18251,0,0,142206,hungary,2499989,43.624
18251,0,0,1184563,italy,3635083,51.995
18251,0,0,9119,lithuania,185707,38.438
18251,0,0,8228.5,luxembourg,298056,41.84
18251,0,0,964328.5,netherlands,7399205,44.23
18251,0,0,52617,norway,2515079,30.164
18251,0,0,1843954,poland,2440968,41.774
18251,0,0,104474,portugal,757355,57.857
18251,0,0,324018,romania,921795,43.741
18251,0,0,57475,slovakia,425774,42.783
18251,0,0,643547,spain,3492096,50.267
18258,0,0,285649,austria,4000354,32.568
18258,0,0,305117,belgium,5333567,39.018
18258,0,0,161367,bosnia_herzegovina,214153,NA
18258,0,0,339424,bulgaria,694572,30.006
18258,0,0,668572,czech_republic,983171,31.912
18258,0,0,161012,denmark,554733,37.929
18258,0,0,37779,estonia,137294,35.856
18258,0,0,227041,finland,1422210,33.166
18258,0,0,769448,france,8920312,39.329
18258,0,0,2553425.75,germany,28479812,36.217
18258,0,0,157148.5,hungary,2592411,32.171
18258,0,0,1467718,italy,3786421,44.46
18258,0,0,9345,lithuania,193359,32.101
18258,0,0,7551,luxembourg,302542,34.948
18258,0,0,1309183.75,netherlands,7463212,39.179
18258,0,0,52367,norway,2452354,37.479
18258,0,0,1732169,poland,2512074,34.801
18258,0,0,194982,portugal,789310,53.079
18258,0,0,349031,romania,934038,34.989
18258,0,0,67763,slovakia,456021,32.614
18258,0,0,1079976,spain,3682459,44.422
18265,0,0,367316.5,austria,4403383,34.249
18265,0,0,502148,belgium,5980637,45.939
18265,0,0,194435,bosnia_herzegovina,225839,NA
18265,0,0,372008,bulgaria,774583,30.559
18265,0,0,750614,czech_republic,1207423,37.016
18265,0,0,177873,denmark,611668,40.94
18265,0,0,34166,estonia,150548,35.629
18265,0,0,222714,finland,1474335,33.256
18265,0,0,1054915,france,9246389,45.401
18265,0,0,3547874.5,germany,34100451,40.674
18265,0,0,192165,hungary,3128404,31.509
18265,0,0,2156866,italy,4535363,46.231
18265,0,0,10266,lithuania,214330,33.194
18265,0,0,6424.25,luxembourg,347112,40.419
18265,0,0,1569777.5,netherlands,8010867,45.744
18265,0,0,50684,norway,2589523,34.863
18265,0,0,2068365,poland,2825540,37.384
18265,0,0,355867,portugal,936193,51.831
18265,0,0,417225,romania,1066051,33.196
18265,0,0,87234,slovakia,520025,33.896
18265,0,0,1283800,spain,4197577,44.616
18272,0,0,399076.75,austria,4740494,32.879
18272,0,0,413748,belgium,5915557,46.16
18272,0,0,230966,bosnia_herzegovina,236498,NA
18272,0,0,391131,bulgaria,769127,33.966
18272,0,0,727850,czech_republic,1237176,35.399
18272,0,0,158415,denmark,615405,42.699
18272,0,0,46737,estonia,149828,38.191
18272,0,0,238834,finland,1491269,37.03
18272,0,0,848540,france,9245901,45.944
18272,0,0,3116869.75,germany,35622863,42.77
18272,0,0,247057,hungary,3268333,30.359
18272,0,0,2814942,italy,5025636,46.283
18272,0,0,9260,lithuania,214339,36.81
18272,0,0,6958.5,luxembourg,358266,42.51
18272,0,0,1479076.75,netherlands,7999687,46.47
18272,0,0,52022,norway,2583160,37.791
18272,0,0,2125802,poland,2962255,39.326
18272,0,0,355500,portugal,959929,54.364
18272,0,0,507879,romania,1108655,34.916
18272,0,0,101844,slovakia,545342,32.374
18272,0,0,1306345,spain,4548968,41.91
18279,0,0,393121.75,austria,4812180,33.007
18279,0,0,563154,belgium,6347709,36.609
18279,0,0,233725,bosnia_herzegovina,238301,NA
18279,0,0,395357,bulgaria,793021,29.751
18279,0,0,876420,czech_republic,1277381,31.857
18279,0,0,162597,denmark,608805,40.266
18279,0,0,43902,estonia,151314,37.479
18279,0,0,241548,finland,1487569,35.706
18279,0,0,1340980,france,10169346,36.024
18279,0,0,5045583.25,germany,35505857,37.775
18279,0,0,283159,hungary,3274131,30.959
18279,0,0,2835033,italy,5034804,48.199
18279,0,0,9320,lithuania,215646,34.89
18279,0,0,7302.5,luxembourg,371702,33.489
18279,0,0,1752526.75,netherlands,8095657,40.259
18279,0,0,51165,norway,2553991,36.845
18279,0,0,2207929,poland,2989990,36.522
18279,0,0,315698,portugal,945806,51.993
18279,0,0,512774,romania,1119544,34.858
18279,0,0,110922,slovakia,544101,32.524
18279,0,0,1308929,spain,4584224,42.839
18286,0,0,435051.25,austria,4700001,36.206
18286,0,0,497493,belgium,6070979,43.764
18286,0,0,233900,bosnia_herzegovina,233544,NA
18286,0,0,338922,bulgaria,729138,37.803
18286,0,0,902103,czech_republic,1285226,37.971
18286,0,0,151380,denmark,609201,41.187
18286,0,0,43474,estonia,150346,35.909
18286,0,0,256387,finland,1388456,34.067
18286,0,0,1158293,france,9521189,44.399
18286,0,0,3500920.25,germany,36022143,40.046
18286,0,0,260105.5,hungary,3277395,35.249
18286,0,0,2659546,italy,4960787,50.479
18286,0,0,9173,lithuania,215126,34.586
18286,0,0,7181.75,luxembourg,372763,40.762
18286,0,0,1732368.75,netherlands,8055565,43.844
18286,0,0,52410,norway,2620196,35.176
18286,0,0,2242019,poland,3001725,36.532
18286,0,0,341935,portugal,939273,57.35
18286,0,0,519160,romania,1071911,41.236
18286,0,0,116765,slovakia,539124,35.5
18286,0,0,1288990,spain,4374382,48.289
18293,0,0,306402.5,austria,4510053,43.476
18293,0,0,404508,belgium,5922166,44.277
18293,0,0,175856,bosnia_herzegovina,218116,NA
18293,0,0,358004,bulgaria,690954,35.976
18293,0,0,773085,czech_republic,1199708,41.473
18293,0,0,157206,denmark,605547,40.185
18293,0,0,43291,estonia,154011,32.399
18293,0,0,257622,finland,1364809,28.731
18293,0,0,802425,france,8695355,46.671
18293,0,0,3017273.5,germany,35654596,43.274
18293,0,0,243194,hungary,3080152,44.499
18293,0,0,2201729,italy,4851582,50.774
18293,0,0,9053,lithuania,211633,32.533
18293,0,0,6629.5,luxembourg,365969,41.463
18293,0,0,1413551,netherlands,7918951,44.512
18293,0,0,52193,norway,2692105,32.386
18293,0,0,2081080,poland,2927691,39.135
18293,0,0,264698,portugal,857340,58.637
18293,0,0,436343,romania,1048767,42.656
18293,0,0,98789,slovakia,510445,43.79
18293,0,0,1125743,spain,4100388,50.867
18300,0,0,216480.75,austria,4552656,40.165
18300,0,0,348908,belgium,5789582,45.201
18300,0,0,177643,bosnia_herzegovina,212388,NA
18300,0,0,410125,bulgaria,755217,31.166
18300,0,0,746819,czech_republic,1229482,39.755
18300,0,0,165152,denmark,628480,40.459
18300,0,0,22155,estonia,153042,35.965
18300,0,0,212398,finland,1347676,34.679
18300,0,0,800690,france,8959129,47.044
18300,0,0,2217993.5,germany,36405047,42.286
18300,0,0,250138.25,hungary,3087938,40.8
18300,0,0,2345100,italy,4850448,51.251
18300,0,0,13840,lithuania,212992,33.68
18300,0,0,6792.5,luxembourg,369299,40.486
18300,0,0,1362244,netherlands,7950799,44.459
18300,0,0,51200,norway,2596888,36.351
18300,0,0,2001976,poland,2937545,38.097
18300,0,0,310741,portugal,875143,56.075
18300,0,0,372901,romania,1080818,36.149
18300,0,0,86291,slovakia,520140,40.535
18300,0,0,1258040,spain,4175785,49.512
18307,0,0,206189.75,austria,4448379,42.874
18307,0,0,355665,belgium,5708535,46.982
18307,0,0,206165,bosnia_herzegovina,219270,NA
18307,0,0,378051,bulgaria,711775,38.687
18307,0,0,673909,czech_republic,1203076,42.19
18307,0,0,149289,denmark,616937,42.731
18307,0,0,36500,estonia,152634,38.755
18307,0,0,206247,finland,1484148,37.373
18307,0,0,718456,france,8662613,46.919
18307,0,0,1988534.25,germany,35645038,44.557
18307,0,0,241306.5,hungary,3007331,41.543
18307,0,0,2289298,italy,4776057,50.366
18307,0,0,9138,lithuania,209375,37.096
18307,0,0,6618.75,luxembourg,354398,43.464
18307,0,0,1097201.5,netherlands,7790989,47.055
18307,0,0,51446,norway,2561708,38.636
18307,0,0,1921558,poland,2870723,41.401
18307,0,0,257421,portugal,863362,56.795
18307,0,0,366488,romania,1038306,44.699
18307,0,0,83410,slovakia,507118,43.346
18307,0,0,1180134,spain,4124448,49.479
18314,0,0,226657,austria,4434603,44.579
18314,0,0,452427,belgium,5848261,43.014
18314,0,0,212049,bosnia_herzegovina,207065,NA
18314,0,0,347998,bulgaria,687622,40.016
18314,0,0,665398,czech_republic,1195247,41.905
18314,0,0,182727,denmark,622005,38.486
18314,0,0,40753,estonia,149798,31.986
18314,0,0,265041,finland,1514179,30.513
18314,0,0,805486,france,8760336,45.604
18314,0,0,2427276.75,germany,34898585,42.136
18314,0,0,229670,hungary,3012432,44.517
18314,0,0,2057018,italy,4712971,51.809
18314,0,0,21685,lithuania,210749,34.93
18314,0,0,6882.75,luxembourg,360403,39.94
18314,0,0,1349336.25,netherlands,7859586,43.251
18314,0,0,49821,norway,2671322,31.711
18314,0,0,1982555,poland,2888498,39.289
18314,0,0,205940,portugal,800755,58.628
18314,0,0,368359,romania,1019014,45.866
18314,0,0,86002,slovakia,501192,45.048
18314,0,0,1043652,spain,4056546,53.635
18321,0,0,232752.5,austria,4446341,43.785
18321,0,0,487589,belgium,5783730,43.47
18321,0,0,174831,bosnia_herzegovina,182225,NA
18321,0,0,342042,bulgaria,647468,41.908
18321,0,0,709914,czech_republic,1194740,41.675
18321,0,0,194782,denmark,599033,40.229
18321,0,0,60814,estonia,152547,34.78
18321,0,0,264282,finland,1542997,33.633
18321,0,0,913371,france,9110256,43.728
18321,0,0,3499881,germany,34302714,42.486
18321,0,0,206708.75,hungary,2997564,43.858
18321,0,0,2017523,italy,4767912,51.145
18321,0,0,20906,lithuania,207963,39.024
18321,0,0,6820.25,luxembourg,360338,40.747
18321,0,0,1380817.25,netherlands,7671699,43.739
18321,0,0,50724,norway,2693769,32.166
18321,0,0,2042553,poland,2877934,41.448
18321,0,0,112219,portugal,865701,58.492
18321,0,0,356460,romania,1018832,48.581
18321,0,0,70807,slovakia,506282,44.027
18321,0,0,671305,spain,4101233,51.156
18328,0,0,224654.75,austria,4367788,47.569
18328,0,0,380837,belgium,5502896,47.628
18328,0,0,174266,bosnia_herzegovina,183600,NA
18328,0,0,302569,bulgaria,650418,41.831
18328,0,0,620870,czech_republic,1186039,44.014
18328,0,0,153069,denmark,607451,41.94
18328,0,0,45537,estonia,145739,37.665
18328,0,0,203078,finland,1469915,35.505
18328,0,0,773712,france,8575178,48.424
18328,0,0,2432047.75,germany,34783848,44.459
18328,0,0,194834.5,hungary,2955412,46.579
18328,0,0,1958549,italy,4563019,51.577
18328,0,0,8167,lithuania,200409,39.821
18328,0,0,6646,luxembourg,354174,44.784
18328,0,0,1138951.75,netherlands,7476435,47.046
18328,0,0,49257,norway,2542366,36.535
18328,0,0,1984037,poland,2842180,44.571
18328,0,0,283831,portugal,840804,59.237
18328,0,0,359287,romania,998333,52.636
18328,0,0,88995,slovakia,499217,48.239
18328,0,0,907911,spain,4063894,56.566
18335,0,0,220846,austria,3929057,47.779
18335,0,0,438304,belgium,5369752,48.245
18335,0,0,181678,bosnia_herzegovina,182573,NA
18335,0,0,287822,bulgaria,633408,39.521
18335,0,0,685531,czech_republic,1119199,45.513
18335,0,0,144410,denmark,577141,42.052
18335,0,0,29742,estonia,143568,34.385
18335,0,0,189966,finland,1458926,32.624
18335,0,0,862945,france,7456868,52.102
18335,0,0,2976250.5,germany,32652204,47.37
18335,0,0,195028.25,hungary,2837900,45.959
18335,0,0,1635290,italy,3928317,54.609
18335,0,0,8503,lithuania,199024,37.936
18335,0,0,5779.25,luxembourg,330096,48.619
18335,0,0,1348835.75,netherlands,7110941,47.109
18335,0,0,49700,norway,2481996,38.312
18335,0,0,1918221,poland,2712583,43.354
18335,0,0,226667,portugal,805291,58.486
