mth,country,category,category_group,mwh
2017-12-01,estonia,fossil_peat,fossil,2727
2017-12-01,estonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1872
2017-12-01,estonia,other_renewable,renewable_ex_nuclear,4184
2017-12-01,estonia,solar,renewable_ex_nuclear,624
2017-12-01,estonia,waste,fossil,9492
2017-12-01,estonia,wind_onshore,renewable_ex_nuclear,70819
2018-12-01,estonia,biomass,renewable_ex_nuclear,44338
2018-12-01,estonia,fossil_coal_derived_gas,fossil,30504
2018-12-01,estonia,fossil_gas,fossil,1101
2018-12-01,estonia,fossil_oil_shale,fossil,452595
2018-12-01,estonia,fossil_peat,fossil,2771
2018-12-01,estonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2019
2018-12-01,estonia,other_renewable,renewable_ex_nuclear,4275
2018-12-01,estonia,solar,renewable_ex_nuclear,621
2018-12-01,estonia,waste,fossil,7328
2018-12-01,estonia,wind_onshore,renewable_ex_nuclear,45719
2019-12-01,estonia,biomass,renewable_ex_nuclear,43390
2019-12-01,estonia,fossil_coal_derived_gas,fossil,36132
2019-12-01,estonia,fossil_gas,fossil,1561
2019-12-01,estonia,fossil_oil_shale,fossil,194903
2019-12-01,estonia,fossil_peat,fossil,1949
2019-12-01,estonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,679
2019-12-01,estonia,other_renewable,renewable_ex_nuclear,3227
2019-12-01,estonia,solar,renewable_ex_nuclear,1290
2019-12-01,estonia,waste,fossil,10472
2019-12-01,estonia,wind_onshore,renewable_ex_nuclear,80943
2020-12-01,estonia,biomass,renewable_ex_nuclear,46500
2020-12-01,estonia,fossil_coal_derived_gas,fossil,30513
2020-12-01,estonia,fossil_gas,fossil,1718
2020-12-01,estonia,fossil_oil_shale,fossil,211202
2020-12-01,estonia,fossil_peat,fossil,1925
2020-12-01,estonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,734
2020-12-01,estonia,other_renewable,renewable_ex_nuclear,2613
2020-12-01,estonia,solar,renewable_ex_nuclear,736
2020-12-01,estonia,waste,fossil,9425
2020-12-01,estonia,wind_onshore,renewable_ex_nuclear,70937
2021-12-01,estonia,biomass,renewable_ex_nuclear,34853
2021-12-01,estonia,fossil_coal_derived_gas,fossil,24267
2021-12-01,estonia,fossil_gas,fossil,1406
2021-12-01,estonia,fossil_oil_shale,fossil,504555
2021-12-01,estonia,fossil_peat,fossil,1240
2021-12-01,estonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1872
2021-12-01,estonia,other_renewable,renewable_ex_nuclear,2707
2021-12-01,estonia,solar,renewable_ex_nuclear,723
2021-12-01,estonia,waste,fossil,9779
2021-12-01,estonia,wind_onshore,renewable_ex_nuclear,64987
2022-12-01,estonia,biomass,renewable_ex_nuclear,44241
2022-12-01,estonia,fossil_coal_derived_gas,fossil,23964
2022-12-01,estonia,fossil_gas,fossil,4203
2022-12-01,estonia,fossil_oil_shale,fossil,400676
2022-12-01,estonia,hydro_run_of_river_and_poundage,renewable_ex_nuclear,41
2022-12-01,estonia,other_renewable,renewable_ex_nuclear,624
2022-12-01,estonia,solar,renewable_ex_nuclear,1268
2022-12-01,estonia,waste,fossil,10872
2022-12-01,estonia,wind_onshore,renewable_ex_nuclear,55170
2015-01-01,finland,biomass,renewable_ex_nuclear,555753
2015-01-01,finland,fossil_gas,fossil,558821
2015-01-01,finland,fossil_hard_coal,fossil,735305
2015-01-01,finland,fossil_oil,fossil,2008
2015-01-01,finland,fossil_peat,fossil,402994
2015-01-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,856205
2015-01-01,finland,nuclear,nuclear,1653809
2015-01-01,finland,other,other,161020
2015-01-01,finland,other_renewable,renewable_ex_nuclear,22959
2015-01-01,finland,waste,fossil,28705
2015-01-01,finland,wind_onshore,renewable_ex_nuclear,121941
2016-01-01,finland,biomass,renewable_ex_nuclear,658421
2016-01-01,finland,fossil_gas,fossil,495840
2016-01-01,finland,fossil_hard_coal,fossil,910607
2016-01-01,finland,fossil_oil,fossil,2437
2016-01-01,finland,fossil_peat,fossil,448464
2016-01-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1083198
2016-01-01,finland,nuclear,nuclear,1732161
2016-01-01,finland,other,other,192206
2016-01-01,finland,other_renewable,renewable_ex_nuclear,25575
2016-01-01,finland,waste,fossil,33244
2016-01-01,finland,wind_onshore,renewable_ex_nuclear,164087
2017-01-01,finland,biomass,renewable_ex_nuclear,600006
2017-01-01,finland,fossil_gas,fossil,607278
2017-01-01,finland,fossil_hard_coal,fossil,670966
2017-01-01,finland,fossil_oil,fossil,1778
2017-01-01,finland,fossil_peat,fossil,385511
2017-01-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,944730
2017-01-01,finland,nuclear,nuclear,1748840
2017-01-01,finland,other,other,110467
2017-01-01,finland,other_renewable,renewable_ex_nuclear,28989
2017-01-01,finland,waste,fossil,16334
2017-01-01,finland,wind_onshore,renewable_ex_nuclear,442595
2018-01-01,finland,biomass,renewable_ex_nuclear,598700
2018-01-01,finland,fossil_gas,fossil,532627
2018-01-01,finland,fossil_hard_coal,fossil,579488
2018-01-01,finland,fossil_oil,fossil,1117
2018-01-01,finland,fossil_peat,fossil,400975
2018-01-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1210033
2018-01-01,finland,nuclear,nuclear,1807881
2018-01-01,finland,other,other,93328
2018-01-01,finland,other_renewable,renewable_ex_nuclear,26973
2018-01-01,finland,waste,fossil,12448
2018-01-01,finland,wind_onshore,renewable_ex_nuclear,403379
2019-01-01,finland,biomass,renewable_ex_nuclear,553384
2019-01-01,finland,fossil_gas,fossil,624831
2019-01-01,finland,fossil_hard_coal,fossil,782878
2019-01-01,finland,fossil_oil,fossil,1579
2019-01-01,finland,fossil_peat,fossil,444910
2019-01-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,815597
2019-01-01,finland,nuclear,nuclear,1811410
2019-01-01,finland,other,other,202300
2019-01-01,finland,other_renewable,renewable_ex_nuclear,19992
2019-01-01,finland,waste,fossil,37196
2019-01-01,finland,wind_onshore,renewable_ex_nuclear,379864
2020-01-01,finland,biomass,renewable_ex_nuclear,352007
2020-01-01,finland,fossil_gas,fossil,416975
2020-01-01,finland,fossil_hard_coal,fossil,317184
2020-01-01,finland,fossil_oil,fossil,1097
2020-01-01,finland,fossil_peat,fossil,293038
2020-01-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,950594
2020-01-01,finland,nuclear,nuclear,1746525
2020-01-01,finland,other,other,53976
2020-01-01,finland,other_renewable,renewable_ex_nuclear,16112
2020-01-01,finland,waste,fossil,5110
2020-01-01,finland,wind_onshore,renewable_ex_nuclear,745898
2021-01-01,finland,biomass,renewable_ex_nuclear,529032
2021-01-01,finland,fossil_gas,fossil,531726
2021-01-01,finland,fossil_hard_coal,fossil,473206
2021-01-01,finland,fossil_oil,fossil,1216
2021-01-01,finland,fossil_peat,fossil,386642
2021-01-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1112135
2021-01-01,finland,nuclear,nuclear,1745515
2021-01-01,finland,other,other,82695
2021-01-01,finland,other_renewable,renewable_ex_nuclear,14886
2021-01-01,finland,waste,fossil,11402
2021-01-01,finland,wind_onshore,renewable_ex_nuclear,414183
2022-01-01,finland,biomass,renewable_ex_nuclear,437739
2022-01-01,finland,fossil_gas,fossil,205869
2022-01-01,finland,fossil_hard_coal,fossil,415985
2022-01-01,finland,fossil_oil,fossil,8212
2022-01-01,finland,fossil_peat,fossil,446342
2022-01-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,964294
2022-01-01,finland,nuclear,nuclear,1813961
2022-01-01,finland,other,other,81777
2022-01-01,finland,other_renewable,renewable_ex_nuclear,5493
2022-01-01,finland,waste,fossil,16175
2022-01-01,finland,wind_onshore,renewable_ex_nuclear,1076359
2023-01-01,finland,biomass,renewable_ex_nuclear,576461
2023-01-01,finland,fossil_gas,fossil,138787
2023-01-01,finland,fossil_hard_coal,fossil,363126
2023-01-01,finland,fossil_oil,fossil,1166
2023-01-01,finland,fossil_peat,fossil,286394
2023-01-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,896654
2023-01-01,finland,nuclear,nuclear,2015162
2023-01-01,finland,other,other,63111
2023-01-01,finland,other_renewable,renewable_ex_nuclear,1158
2023-01-01,finland,solar,renewable_ex_nuclear,2635
2023-01-01,finland,waste,fossil,8787
2023-01-01,finland,wind_onshore,renewable_ex_nuclear,1655347
2015-02-01,finland,biomass,renewable_ex_nuclear,579386
2015-02-01,finland,fossil_gas,fossil,543099
2015-02-01,finland,fossil_hard_coal,fossil,586082
2015-02-01,finland,fossil_oil,fossil,1244
2015-02-01,finland,fossil_peat,fossil,397758
2015-02-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,955213
2015-02-01,finland,nuclear,nuclear,1236539
2015-02-01,finland,other,other,134102
2015-02-01,finland,other_renewable,renewable_ex_nuclear,23860
2015-02-01,finland,waste,fossil,25142
2015-02-01,finland,wind_onshore,renewable_ex_nuclear,140342
2016-02-01,finland,biomass,renewable_ex_nuclear,605427
2016-02-01,finland,fossil_gas,fossil,422937
2016-02-01,finland,fossil_hard_coal,fossil,574849
2016-02-01,finland,fossil_oil,fossil,1071
2016-02-01,finland,fossil_peat,fossil,292020
2016-02-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1103048
2016-02-01,finland,nuclear,nuclear,1664558
2016-02-01,finland,other,other,129342
2016-02-01,finland,other_renewable,renewable_ex_nuclear,26306
2016-02-01,finland,waste,fossil,30695
2016-02-01,finland,wind_onshore,renewable_ex_nuclear,191544
2017-02-01,finland,biomass,renewable_ex_nuclear,560573
2017-02-01,finland,fossil_gas,fossil,515977
2017-02-01,finland,fossil_hard_coal,fossil,612898
2017-02-01,finland,fossil_oil,fossil,633
2017-02-01,finland,fossil_peat,fossil,390807
2017-02-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,804761
2017-02-01,finland,nuclear,nuclear,1593416
2017-02-01,finland,other,other,219099
2017-02-01,finland,other_renewable,renewable_ex_nuclear,26331
2017-02-01,finland,waste,fossil,23267
2017-02-01,finland,wind_onshore,renewable_ex_nuclear,226549
2018-02-01,finland,biomass,renewable_ex_nuclear,577988
2018-02-01,finland,fossil_gas,fossil,554432
2018-02-01,finland,fossil_hard_coal,fossil,658721
2018-02-01,finland,fossil_oil,fossil,1169
2018-02-01,finland,fossil_peat,fossil,403300
2018-02-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1126808
2018-02-01,finland,nuclear,nuclear,1607436
2018-02-01,finland,other,other,176449
2018-02-01,finland,other_renewable,renewable_ex_nuclear,23014
2018-02-01,finland,waste,fossil,6541
2018-02-01,finland,wind_onshore,renewable_ex_nuclear,342740
2019-02-01,finland,biomass,renewable_ex_nuclear,486235
2019-02-01,finland,fossil_gas,fossil,483994
2019-02-01,finland,fossil_hard_coal,fossil,551752
2019-02-01,finland,fossil_oil,fossil,985
2019-02-01,finland,fossil_peat,fossil,329436
2019-02-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,664895
2019-02-01,finland,nuclear,nuclear,1612592
2019-02-01,finland,other,other,80425
2019-02-01,finland,other_renewable,renewable_ex_nuclear,13407
2019-02-01,finland,waste,fossil,18234
2019-02-01,finland,wind_onshore,renewable_ex_nuclear,553108
2020-02-01,finland,biomass,renewable_ex_nuclear,295677
2020-02-01,finland,fossil_gas,fossil,350001
2020-02-01,finland,fossil_hard_coal,fossil,333840
2020-02-01,finland,fossil_oil,fossil,1121
2020-02-01,finland,fossil_peat,fossil,294487
2020-02-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1097726
2020-02-01,finland,nuclear,nuclear,1679234
2020-02-01,finland,other,other,66045
2020-02-01,finland,other_renewable,renewable_ex_nuclear,13415
2020-02-01,finland,waste,fossil,8382
2020-02-01,finland,wind_onshore,renewable_ex_nuclear,675358
2021-02-01,finland,biomass,renewable_ex_nuclear,508252
2021-02-01,finland,fossil_gas,fossil,510767
2021-02-01,finland,fossil_hard_coal,fossil,484047
2021-02-01,finland,fossil_oil,fossil,3838
2021-02-01,finland,fossil_peat,fossil,406809
2021-02-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1058850
2021-02-01,finland,nuclear,nuclear,1611093
2021-02-01,finland,other,other,93395
2021-02-01,finland,other_renewable,renewable_ex_nuclear,11785
2021-02-01,finland,waste,fossil,10729
2021-02-01,finland,wind_onshore,renewable_ex_nuclear,470943
2022-02-01,finland,biomass,renewable_ex_nuclear,394701
2022-02-01,finland,fossil_gas,fossil,155102
2022-02-01,finland,fossil_hard_coal,fossil,363425
2022-02-01,finland,fossil_oil,fossil,7729
2022-02-01,finland,fossil_peat,fossil,354778
2022-02-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,868952
2022-02-01,finland,nuclear,nuclear,1612023
2022-02-01,finland,other,other,63745
2022-02-01,finland,other_renewable,renewable_ex_nuclear,1588
2022-02-01,finland,waste,fossil,14230
2022-02-01,finland,wind_onshore,renewable_ex_nuclear,818767
2023-02-01,finland,biomass,renewable_ex_nuclear,478948
2023-02-01,finland,fossil_gas,fossil,177628
2023-02-01,finland,fossil_hard_coal,fossil,308675
2023-02-01,finland,fossil_oil,fossil,650
2023-02-01,finland,fossil_peat,fossil,260827
2023-02-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,942002
2023-02-01,finland,nuclear,nuclear,1589435
2023-02-01,finland,other,other,61459
2023-02-01,finland,other_renewable,renewable_ex_nuclear,1044
2023-02-01,finland,solar,renewable_ex_nuclear,11565
2023-02-01,finland,waste,fossil,6692
2023-02-01,finland,wind_onshore,renewable_ex_nuclear,1196578
2015-03-01,finland,biomass,renewable_ex_nuclear,651558
2015-03-01,finland,fossil_gas,fossil,582167
2015-03-01,finland,fossil_hard_coal,fossil,485237
2015-03-01,finland,fossil_oil,fossil,906
2015-03-01,finland,fossil_peat,fossil,345982
2015-03-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,999005
2015-03-01,finland,nuclear,nuclear,1779620
2015-03-01,finland,other,other,141448
2015-03-01,finland,other_renewable,renewable_ex_nuclear,26615
2015-03-01,finland,waste,fossil,14544
2015-03-01,finland,wind_onshore,renewable_ex_nuclear,152938
2016-03-01,finland,biomass,renewable_ex_nuclear,662013
2016-03-01,finland,fossil_gas,fossil,408225
2016-03-01,finland,fossil_hard_coal,fossil,597296
2016-03-01,finland,fossil_oil,fossil,1434
2016-03-01,finland,fossil_peat,fossil,288262
2016-03-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1124562
2016-03-01,finland,nuclear,nuclear,1795339
2016-03-01,finland,other,other,135628
2016-03-01,finland,other_renewable,renewable_ex_nuclear,27314
2016-03-01,finland,waste,fossil,26855
2016-03-01,finland,wind_onshore,renewable_ex_nuclear,186844
2017-03-01,finland,biomass,renewable_ex_nuclear,602514
2017-03-01,finland,fossil_gas,fossil,449181
2017-03-01,finland,fossil_hard_coal,fossil,631276
2017-03-01,finland,fossil_oil,fossil,3216
2017-03-01,finland,fossil_peat,fossil,327133
2017-03-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,826955
2017-03-01,finland,nuclear,nuclear,1734335
2017-03-01,finland,other,other,187588
2017-03-01,finland,other_renewable,renewable_ex_nuclear,26056
2017-03-01,finland,waste,fossil,13767
2017-03-01,finland,wind_onshore,renewable_ex_nuclear,360623
2018-03-01,finland,biomass,renewable_ex_nuclear,598257
2018-03-01,finland,fossil_gas,fossil,586557
2018-03-01,finland,fossil_hard_coal,fossil,793477
2018-03-01,finland,fossil_oil,fossil,1011
2018-03-01,finland,fossil_peat,fossil,408017
2018-03-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1055927
2018-03-01,finland,nuclear,nuclear,1731066
2018-03-01,finland,other,other,240667
2018-03-01,finland,other_renewable,renewable_ex_nuclear,23178
2018-03-01,finland,waste,fossil,9253
2018-03-01,finland,wind_onshore,renewable_ex_nuclear,371400
2019-03-01,finland,biomass,renewable_ex_nuclear,525594
2019-03-01,finland,fossil_gas,fossil,444052
2019-03-01,finland,fossil_hard_coal,fossil,496239
2019-03-01,finland,fossil_oil,fossil,954
2019-03-01,finland,fossil_peat,fossil,300836
2019-03-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,768656
2019-03-01,finland,nuclear,nuclear,1739529
2019-03-01,finland,other,other,60655
2019-03-01,finland,other_renewable,renewable_ex_nuclear,15152
2019-03-01,finland,waste,fossil,16217
2019-03-01,finland,wind_onshore,renewable_ex_nuclear,550279
2020-03-01,finland,biomass,renewable_ex_nuclear,508020
2020-03-01,finland,fossil_gas,fossil,361016
2020-03-01,finland,fossil_hard_coal,fossil,309151
2020-03-01,finland,fossil_oil,fossil,1199
2020-03-01,finland,fossil_peat,fossil,269542
2020-03-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1249655
2020-03-01,finland,nuclear,nuclear,1762955
2020-03-01,finland,other,other,53783
2020-03-01,finland,other_renewable,renewable_ex_nuclear,17147
2020-03-01,finland,waste,fossil,8075
2020-03-01,finland,wind_onshore,renewable_ex_nuclear,722867
2021-03-01,finland,biomass,renewable_ex_nuclear,500093
2021-03-01,finland,fossil_gas,fossil,479512
2021-03-01,finland,fossil_hard_coal,fossil,370230
2021-03-01,finland,fossil_oil,fossil,1319
2021-03-01,finland,fossil_peat,fossil,272273
2021-03-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1095743
2021-03-01,finland,nuclear,nuclear,1811614
2021-03-01,finland,other,other,60654
2021-03-01,finland,other_renewable,renewable_ex_nuclear,14867
2021-03-01,finland,waste,fossil,14273
2021-03-01,finland,wind_onshore,renewable_ex_nuclear,818019
2022-03-01,finland,biomass,renewable_ex_nuclear,431154
2022-03-01,finland,fossil_gas,fossil,158504
2022-03-01,finland,fossil_hard_coal,fossil,328269
2022-03-01,finland,fossil_oil,fossil,8539
2022-03-01,finland,fossil_peat,fossil,342375
2022-03-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,932735
2022-03-01,finland,nuclear,nuclear,1920283
2022-03-01,finland,other,other,55522
2022-03-01,finland,other_renewable,renewable_ex_nuclear,1422
2022-03-01,finland,waste,fossil,11742
2022-03-01,finland,wind_onshore,renewable_ex_nuclear,1025401
2023-03-01,finland,biomass,renewable_ex_nuclear,493424
2023-03-01,finland,fossil_gas,fossil,157126
2023-03-01,finland,fossil_hard_coal,fossil,331223
2023-03-01,finland,fossil_oil,fossil,635
2023-03-01,finland,fossil_peat,fossil,268922
2023-03-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1000979
2023-03-01,finland,nuclear,nuclear,2245955
2023-03-01,finland,other,other,63954
2023-03-01,finland,other_renewable,renewable_ex_nuclear,1127
2023-03-01,finland,solar,renewable_ex_nuclear,31122
2023-03-01,finland,waste,fossil,6723
2023-03-01,finland,wind_onshore,renewable_ex_nuclear,1112949
2015-04-01,finland,biomass,renewable_ex_nuclear,549963
2015-04-01,finland,fossil_gas,fossil,407871
2015-04-01,finland,fossil_hard_coal,fossil,384346
2015-04-01,finland,fossil_oil,fossil,1891
2015-04-01,finland,fossil_peat,fossil,281071
2015-04-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1001525
2015-04-01,finland,nuclear,nuclear,1689565
2015-04-01,finland,other,other,127252
2015-04-01,finland,other_renewable,renewable_ex_nuclear,26319
2015-04-01,finland,waste,fossil,18729
2015-04-01,finland,wind_onshore,renewable_ex_nuclear,116706
2016-04-01,finland,biomass,renewable_ex_nuclear,533799
2016-04-01,finland,fossil_gas,fossil,219319
2016-04-01,finland,fossil_hard_coal,fossil,469271
2016-04-01,finland,fossil_oil,fossil,1866
2016-04-01,finland,fossil_peat,fossil,305998
2016-04-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1074549
2016-04-01,finland,nuclear,nuclear,1533564
2016-04-01,finland,other,other,112821
2016-04-01,finland,other_renewable,renewable_ex_nuclear,22138
2016-04-01,finland,waste,fossil,13226
2016-04-01,finland,wind_onshore,renewable_ex_nuclear,157612
2017-04-01,finland,biomass,renewable_ex_nuclear,525896
2017-04-01,finland,fossil_gas,fossil,284324
2017-04-01,finland,fossil_hard_coal,fossil,535113
2017-04-01,finland,fossil_oil,fossil,858
2017-04-01,finland,fossil_peat,fossil,313869
2017-04-01,finland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,727829
2017-04-01,finland,nuclear,nuclear,1563074
2017-04-01,finland,other,other,47099
2017-04-01,finland,other_renewable,renewable_ex_nuclear,26732
2017-04-01,finland,waste,fossil,11202
2017-04-01,finland,wind_onshore,renewable_ex_nuclear,269782
2018-04-01,finland,biomass,renewable_ex_nuclear,420740
2018-04-01,finland,fossil_gas,fossil,239248
2018-04-01,finland,fossil_hard_coal,fossil,449153
2018-04-01,finland,fossil_oil,fossil,998
