wk,country,quantity_sum
2015-04-04,spain,3674180
2015-04-11,spain,3823493
2015-04-18,spain,3722421
2015-04-25,spain,3811255
2015-05-02,spain,3780988
2015-05-09,spain,3938421
2015-05-16,spain,3849906
2015-05-23,spain,3853117
2015-05-30,spain,3939969
2015-06-06,spain,4064222
2015-06-13,spain,3842082
2015-06-20,spain,4011181
2015-06-27,spain,4375392
2015-07-04,spain,4547359
2015-07-11,spain,4518761
2015-07-18,spain,4566355
2015-07-25,spain,4437973
2015-08-01,spain,4179867
2015-08-08,spain,4062351
2015-08-15,spain,3796542
2015-08-22,spain,3962487
2015-08-29,spain,4160310
2015-09-05,spain,3825178
2015-09-12,spain,3862695
2015-09-19,spain,3856285
2015-09-26,spain,3835912
2015-10-03,spain,3852009
2015-10-10,spain,3669289
2015-10-17,spain,3832852
2015-10-24,spain,3836815
2015-10-31,spain,3824719
2015-11-07,spain,3835059
2015-11-14,spain,3922561
2015-11-21,spain,4185676
2015-11-28,spain,4241509
2015-12-05,spain,3975033
2015-12-12,spain,4243109
2015-12-19,spain,3994320
2015-12-26,spain,3712240
2016-01-02,spain,3822995
2016-01-09,spain,4272402
2016-01-16,spain,4455073
2016-01-23,spain,4246035
2016-01-30,spain,4214380
2016-02-06,spain,4247519
2016-02-13,spain,4385880
2016-02-20,spain,4272773
2016-02-27,spain,4300966
2016-03-05,spain,4357731
2016-03-12,spain,4277166
2016-03-19,spain,4005136
2016-03-26,spain,3839606
2016-04-02,spain,4067748
2016-04-09,spain,4026584
2016-04-16,spain,3969111
2016-04-23,spain,3844743
2016-04-30,spain,3739595
2016-05-07,spain,3861925
2016-05-14,spain,3732125
2016-05-21,spain,3819082
2016-05-28,spain,3806426
2016-06-04,spain,3984813
2016-06-11,spain,4028189
2016-06-18,spain,3973584
2016-06-25,spain,4155568
2016-07-02,spain,4264745
2016-07-09,spain,4351634
2016-07-16,spain,4309001
2016-07-23,spain,4300960
2016-07-30,spain,4299149
2016-08-06,spain,4027421
2016-08-13,spain,3891176
2016-08-20,spain,4178018
2016-08-27,spain,4299595
2016-09-03,spain,4539325
2016-09-10,spain,4138917
2016-09-17,spain,3921101
2016-09-24,spain,3935563
2016-10-01,spain,3935375
2016-10-08,spain,3739329
2016-10-15,spain,3861677
2016-10-22,spain,3913362
2016-10-29,spain,3645526
2016-11-05,spain,4024859
2016-11-12,spain,4111991
2016-11-19,spain,4197628
2016-11-26,spain,4287767
2016-12-03,spain,3972403
2016-12-10,spain,4288246
2016-12-17,spain,4381250
2016-12-24,spain,3784274
2016-12-31,spain,4098892
2017-01-07,spain,4450486
2017-01-14,spain,4652319
2017-01-21,spain,4633775
2017-01-28,spain,4392368
2017-02-04,spain,4277644
2017-02-11,spain,4294820
2017-02-18,spain,4193308
2017-02-25,spain,4115875
2017-03-04,spain,4082879
2017-03-11,spain,3977911
2017-03-18,spain,3956779
2017-03-25,spain,4075082
2017-04-01,spain,3915289
2017-04-08,spain,3696697
2017-04-15,spain,3640593
2017-04-22,spain,3854251
2017-04-29,spain,3720325
2017-05-06,spain,3853325
2017-05-13,spain,3847230
2017-05-20,spain,3943932
2017-05-27,spain,3969937
2017-06-03,spain,3979843
2017-06-10,spain,4382206
2017-06-17,spain,4635561
2017-06-24,spain,4310103
2017-07-01,spain,4129615
2017-07-08,spain,4369856
2017-07-15,spain,4530115
2017-07-22,spain,4273069
2017-07-29,spain,4403095
2017-08-05,spain,4217262
2017-08-12,spain,3919026
2017-08-19,spain,4282490
2017-08-26,spain,4159947
2017-09-02,spain,4162755
2017-09-09,spain,4027341
2017-09-16,spain,3940984
2017-09-23,spain,3998686
2017-09-30,spain,4007655
2017-10-07,spain,3832594
2017-10-14,spain,3910385
2017-10-21,spain,3901139
2017-10-28,spain,3749054
2017-11-04,spain,3981167
2017-11-11,spain,4127385
2017-11-18,spain,4268777
2017-11-25,spain,4368038
2017-12-02,spain,4491638
2017-12-09,spain,4476914
2017-12-16,spain,4522515
2017-12-23,spain,3909156
2017-12-30,spain,3855752
2018-01-06,spain,4448768
2018-01-13,spain,4562761
2018-01-20,spain,4337540
2018-01-27,spain,4446051
2018-02-03,spain,4712506
2018-02-10,spain,4596246
2018-02-17,spain,4384774
2018-02-24,spain,4535317
2018-03-03,spain,4368725
2018-03-10,spain,4272155
2018-03-17,spain,4401962
2018-03-24,spain,4120314
2018-03-31,spain,3924680
2018-04-07,spain,4184397
2018-04-14,spain,4001096
2018-04-21,spain,3861222
2018-04-28,spain,3681900
2018-05-05,spain,3881126
2018-05-12,spain,3867956
2018-05-19,spain,3864976
2018-05-26,spain,3838377
2018-06-02,spain,3817538
2018-06-09,spain,3905475
2018-06-16,spain,4132326
2018-06-23,spain,4306852
2018-06-30,spain,4228567
2018-07-07,spain,4346328
2018-07-14,spain,4305649
2018-07-21,spain,4283867
2018-07-28,spain,4382034
2018-08-04,spain,4465537
2018-08-11,spain,4009622
2018-08-18,spain,4099692
2018-08-25,spain,4282332
2018-09-01,spain,4287073
2018-09-08,spain,4065326
2018-09-15,spain,4175841
2018-09-22,spain,4202648
2018-09-29,spain,3994415
2018-10-06,spain,3882134
2018-10-13,spain,3870539
2018-10-20,spain,3870245
2018-10-27,spain,3995557
2018-11-03,spain,4080347
2018-11-10,spain,4114140
2018-11-17,spain,4182076
2018-11-24,spain,4318733
2018-12-01,spain,4139506
2018-12-08,spain,4265669
2018-12-15,spain,4410518
2018-12-22,spain,3731292
2018-12-29,spain,3880610
2019-01-05,spain,4471685
2019-01-12,spain,4647121
2019-01-19,spain,4645495
2019-01-26,spain,4477507
2019-02-02,spain,4493760
2019-02-09,spain,4333476
2019-02-16,spain,4272195
2019-02-23,spain,4112042
2019-03-02,spain,4085433
2019-03-09,spain,4031841
2019-03-16,spain,3976084
2019-03-23,spain,3982437
2019-03-30,spain,4033987
2019-04-06,spain,4122026
2019-04-13,spain,3803162
2019-04-20,spain,3738950
2019-04-27,spain,3617713
2019-05-04,spain,3852474
2019-05-11,spain,3847972
2019-05-18,spain,3833376
2019-05-25,spain,3849369
2019-06-01,spain,3952369
2019-06-08,spain,3862789
2019-06-15,spain,3943635
2019-06-22,spain,4112234
2019-06-29,spain,4426828
2019-07-06,spain,4317388
2019-07-13,spain,4349899
2019-07-20,spain,4556544
2019-07-27,spain,4159400
2019-08-03,spain,4249588
2019-08-10,spain,3918071
2019-08-17,spain,4067219
2019-08-24,spain,4118728
2019-08-31,spain,4251667
2019-09-07,spain,3920601
2019-09-14,spain,3959957
2019-09-21,spain,3935108
2019-09-28,spain,3927945
2019-10-05,spain,3888811
2019-10-12,spain,3823417
2019-10-19,spain,3882019
2019-10-26,spain,3850096
2019-11-02,spain,3879075
2019-11-09,spain,4177005
2019-11-16,spain,4383574
2019-11-23,spain,4222289
2019-11-30,spain,4222332
2019-12-07,spain,4221563
2019-12-14,spain,4266263
2019-12-21,spain,3492096
2019-12-28,spain,3682459
2020-01-04,spain,4197577
2020-01-11,spain,4548968
2020-01-18,spain,4584224
2020-01-25,spain,4374382
2020-02-01,spain,4100388
2020-02-08,spain,4175785
2020-02-15,spain,4124448
2020-02-22,spain,4056546
2020-02-29,spain,4101233
2020-03-07,spain,4063894
2020-03-14,spain,3766921
2020-03-21,spain,3646842
2020-03-28,spain,3405451
2020-04-04,spain,3123872
2020-04-11,spain,3198574
2020-04-18,spain,3311089
2020-04-25,spain,3307386
2020-05-02,spain,3302326
2020-05-09,spain,3334421
2020-05-16,spain,3378638
2020-05-23,spain,3533113
2020-05-30,spain,3555227
2020-06-06,spain,3513321
2020-06-13,spain,3558572
2020-06-20,spain,3795692
2020-06-27,spain,4072173
2020-07-04,spain,4188377
2020-07-11,spain,4136958
2020-07-18,spain,4240239
2020-07-25,spain,4387365
2020-08-01,spain,4211015
2020-08-08,spain,4028037
2020-08-15,spain,3834654
2020-08-22,spain,4165222
2020-08-29,spain,3803736
2020-09-05,spain,3883929
2020-09-12,spain,4021761
2020-09-19,spain,3816218
2020-09-26,spain,3733197
2020-10-03,spain,3765984
2020-10-10,spain,3640944
2020-10-17,spain,3843311
2020-10-24,spain,3840394
2020-10-31,spain,3816596
2020-11-07,spain,3870681
2020-11-14,spain,3879617
2020-11-21,spain,4088155
2020-11-28,spain,4140473
2020-12-05,spain,4165520
2020-12-12,spain,4211359
2020-12-19,spain,4009176
2020-12-26,spain,3961102
2021-01-02,spain,4328246
2021-01-09,spain,4794697
2021-01-16,spain,4646679
2021-01-23,spain,4230725
2021-01-30,spain,4073965
2021-02-06,spain,4195216
2021-02-13,spain,4115704
2021-02-20,spain,4114970
2021-02-27,spain,4069266
2021-03-06,spain,4082096
2021-03-13,spain,3999765
2021-03-20,spain,4042271
2021-03-27,spain,3729091
2021-04-03,spain,3647982
2021-04-10,spain,3878213
2021-04-17,spain,3869817
2021-04-24,spain,3807378
2021-05-01,spain,3675066
2021-05-08,spain,3733989
2021-05-15,spain,3767632
2021-05-22,spain,3728674
2021-05-29,spain,3801616
2021-06-05,spain,3893596
2021-06-12,spain,4070968
2021-06-19,spain,3808972
2021-06-26,spain,3977864
2021-07-03,spain,4130312
2021-07-10,spain,4127708
2021-07-17,spain,4304584
2021-07-24,spain,4201023
2021-07-31,spain,3939240
2021-08-07,spain,3966182
2021-08-14,spain,4096920
2021-08-21,spain,4065337
2021-08-28,spain,4018057
2021-09-04,spain,4090993
2021-09-11,spain,3992964
2021-09-18,spain,3766053
2021-09-25,spain,3796715
2021-10-02,spain,3712988
2021-10-09,spain,3507897
2021-10-16,spain,3742674
2021-10-23,spain,3731692
2021-10-30,spain,3669047
2021-11-06,spain,3995898
2021-11-13,spain,4033622
2021-11-20,spain,4186785
2021-11-27,spain,4344423
2021-12-04,spain,3995656
2021-12-11,spain,4248700
2021-12-18,spain,4184983
2021-12-25,spain,3529138
2022-01-01,spain,3634853
2022-01-08,spain,4184325
2022-01-15,spain,4380224
2022-01-22,spain,4393121
2022-01-29,spain,4191483
2022-02-05,spain,4112586
2022-02-12,spain,4089459
2022-02-19,spain,4020313
2022-02-26,spain,3985073
2022-03-05,spain,3968080
2022-03-12,spain,3917968
2022-03-19,spain,3840370
2022-03-26,spain,3790560
2022-04-02,spain,3995733
2022-04-09,spain,3587665
2022-04-16,spain,3468311
2022-04-23,spain,3681220
2022-04-30,spain,3543112
2022-05-07,spain,3615047
2022-05-14,spain,3717150
2022-05-21,spain,11450728
2022-05-28,spain,15082488
2022-06-04,spain,15304708
2022-06-11,spain,16983060
2022-06-18,spain,16152872
2022-06-25,spain,15261308
2022-07-02,spain,16036940
2022-07-09,spain,17338376
2022-07-16,spain,17751304
2022-07-23,spain,17272800
2022-07-30,spain,16899792
2022-08-06,spain,16003140
2022-08-13,spain,14724100
2022-08-20,spain,15641932
2022-08-27,spain,15889444
2022-09-03,spain,15407104
2022-09-10,spain,15731088
2022-09-17,spain,14964500
2022-09-24,spain,14202448
2022-10-01,spain,14297600
2022-10-08,spain,13723016
2022-10-15,spain,14371444
2022-10-22,spain,14295924
2022-10-29,spain,13307188
2022-11-05,spain,14156436
2022-11-12,spain,14545144
2022-11-19,spain,15139808
2022-11-26,spain,15463832
2022-12-03,spain,15049116
2022-12-10,spain,15737516
2022-12-17,spain,15504256
2022-12-24,spain,13091436
2022-12-31,spain,14010380
2023-01-07,spain,15736504
2023-01-14,spain,16569844
2023-01-21,spain,17249828
2023-01-28,spain,17262664
2023-02-04,spain,16916720
2023-02-11,spain,16636020
2023-02-18,spain,15638080
2023-02-25,spain,16627256
2023-03-04,spain,15942092
2023-03-11,spain,14480760
2023-03-18,spain,14264348
2023-03-25,spain,14044760
2023-04-01,spain,13106964
2023-04-08,spain,12849252
2023-04-15,spain,13513584
2023-04-22,spain,13643832
2023-04-29,spain,13043080
2023-05-06,spain,13723860
2023-05-13,spain,13334276
2023-05-20,spain,13475592
2023-05-27,spain,13318252
2023-06-03,spain,13949736
2023-06-10,spain,14286452
2023-06-17,spain,15016988
2023-06-24,spain,16216984
2023-07-01,spain,15989964
2015-01-03,sweden,2666025
2015-01-10,sweden,2776723
2015-01-17,sweden,2756811
2015-01-24,sweden,2758797
2015-01-31,sweden,2885500
2015-02-07,sweden,2628165
2015-02-14,sweden,2686787
2015-02-21,sweden,2602264
2015-02-28,sweden,2589333
2015-03-07,sweden,2422245
2015-03-14,sweden,2211702
2015-03-21,sweden,2177039
2015-03-28,sweden,2409109
2015-04-04,sweden,2219483
2015-04-11,sweden,2253491
2015-04-18,sweden,2080593
2015-04-25,sweden,2106682
2015-05-02,sweden,2053481
2015-05-09,sweden,2008859
2015-05-16,sweden,2047715
2015-05-23,sweden,1953198
2015-05-30,sweden,2004065
2015-06-06,sweden,1926184
2015-06-13,sweden,1948126
2015-06-20,sweden,1896987
2015-06-27,sweden,1850743
2015-07-04,sweden,1763625
2015-07-11,sweden,1696383
2015-07-18,sweden,1659109
2015-07-25,sweden,1726248
2015-08-01,sweden,1783232
2015-08-08,sweden,1829507
2015-08-15,sweden,1815371
2015-08-22,sweden,1854036
2015-08-29,sweden,1901892
2015-09-05,sweden,1966893
2015-09-12,sweden,1912400
2015-09-19,sweden,1952261
2015-09-26,sweden,1981523
2015-10-03,sweden,2016880
2015-10-10,sweden,2260484
2015-10-17,sweden,2231152
2015-10-24,sweden,2262411
2015-10-31,sweden,2204202
2015-11-07,sweden,2244907
2015-11-14,sweden,2390987
2015-11-21,sweden,2666150
2015-11-28,sweden,2552361
2015-12-05,sweden,2473811
2015-12-12,sweden,1934356
2015-12-19,sweden,2281857
2015-12-26,sweden,2520813
2016-01-02,sweden,3047087
2016-01-09,sweden,3095564
2016-01-16,sweden,3319509
2016-01-23,sweden,2800479
2016-01-30,sweden,2772041
2016-02-06,sweden,2643198
2016-02-13,sweden,2897063
2016-02-20,sweden,2729035
2016-02-27,sweden,2798294
2016-03-05,sweden,2716686
2016-03-12,sweden,2512317
2016-03-19,sweden,2496831
2016-03-26,sweden,2257176
2016-04-02,sweden,2276053
2016-04-09,sweden,2258861
2016-04-16,sweden,2259147
2016-04-23,sweden,2341488
2016-04-30,sweden,2033273
2016-05-07,sweden,1860880
2016-05-14,sweden,2004020
2016-05-21,sweden,1888088
2016-05-28,sweden,1873555
2016-06-04,sweden,1820160
2016-06-11,sweden,1863102
2016-06-18,sweden,1816861
2016-06-25,sweden,1768046
2016-07-02,sweden,1781209
2016-07-09,sweden,1699410
2016-07-16,sweden,1624523
2016-07-23,sweden,1600834
2016-07-30,sweden,1611353
2016-08-06,sweden,1718182
2016-08-13,sweden,1853797
2016-08-20,sweden,1843579
2016-08-27,sweden,1858290
2016-09-03,sweden,1863288
2016-09-10,sweden,1886431
2016-09-17,sweden,1922235
2016-09-24,sweden,1918006
2016-10-01,sweden,2046977
2016-10-08,sweden,2209428
2016-10-15,sweden,2217631
2016-10-22,sweden,2337108
2016-10-29,sweden,2396046
2016-11-05,sweden,2748060
2016-11-12,sweden,2606206
2016-11-19,sweden,2437823
2016-11-26,sweden,2611722
2016-12-03,sweden,2691733
2016-12-10,sweden,2777054
2016-12-17,sweden,2599126
2016-12-24,sweden,2403404
2016-12-31,sweden,2803566
2017-01-07,sweden,2904140
2017-01-14,sweden,2949598
2017-01-21,sweden,2809126
2017-01-28,sweden,2846482
2017-02-04,sweden,2957619
2017-02-11,sweden,2842452
2017-02-18,sweden,2661077
2017-02-25,sweden,2674571
2017-03-04,sweden,2818118
2017-03-11,sweden,2547234
2017-03-18,sweden,2528025
2017-03-25,sweden,2363689
2017-04-01,sweden,2284880
2017-04-08,sweden,2300819
2017-04-15,sweden,2357581
2017-04-22,sweden,2321099
2017-04-29,sweden,2099531
2017-05-06,sweden,2191072
2017-05-13,sweden,2032965
2017-05-20,sweden,1862059
2017-05-27,sweden,1887822
2017-06-03,sweden,1821467
2017-06-10,sweden,1861374
2017-06-17,sweden,1838338
2017-06-24,sweden,1812430
2017-07-01,sweden,1832289
2017-07-08,sweden,1748890
2017-07-15,sweden,1663210
2017-07-22,sweden,1640103
2017-07-29,sweden,1645769
2017-08-05,sweden,1742044
2017-08-12,sweden,1821546
2017-08-19,sweden,1873048
2017-08-26,sweden,1896178
2017-09-02,sweden,1971657
2017-09-09,sweden,1972475
2017-09-16,sweden,2045783
2017-09-23,sweden,1961918
2017-09-30,sweden,1986339
2017-10-07,sweden,2116213
2017-10-14,sweden,2069153
2017-10-21,sweden,2248526
2017-10-28,sweden,2324012
2017-11-04,sweden,2341477
2017-11-11,sweden,2552711
2017-11-18,sweden,2669802
2017-11-25,sweden,2638709
2017-12-02,sweden,2670445
2017-12-09,sweden,2765763
2017-12-16,sweden,2796299
2017-12-23,sweden,2445365
2017-12-30,sweden,2579177
2018-01-06,sweden,2860084
2018-01-13,sweden,2860757
2018-01-20,sweden,2842652
2018-01-27,sweden,2705438
2018-02-03,sweden,3057029
2018-02-10,sweden,2810819
2018-02-17,sweden,2879586
2018-02-24,sweden,3183276
2018-03-03,sweden,2909365
2018-03-10,sweden,2784170
2018-03-17,sweden,2741569
2018-03-24,sweden,2643048
2018-03-31,sweden,2439721
2018-04-07,sweden,2281593
2018-04-14,sweden,2202099
2018-04-21,sweden,2122629
2018-04-28,sweden,2106595
2018-05-05,sweden,1906732
2018-05-12,sweden,1901539
2018-05-19,sweden,1843970
2018-05-26,sweden,1841734
2018-06-02,sweden,1820730
2018-06-09,sweden,1831646
2018-06-16,sweden,1851926
2018-06-23,sweden,1800032
2018-06-30,sweden,1814837
2018-07-07,sweden,1737077
2018-07-14,sweden,1644712
2018-07-21,sweden,1627258
2018-07-28,sweden,1645388
2018-08-04,sweden,1718486
2018-08-11,sweden,1796786
2018-08-18,sweden,1839856
2018-08-25,sweden,1876222
2018-09-01,sweden,1900527
2018-09-08,sweden,1895568
2018-09-15,sweden,1917159
2018-09-22,sweden,2032920
2018-09-29,sweden,2163549
2018-10-06,sweden,2117091
2018-10-13,sweden,1992433
2018-10-20,sweden,2217039
2018-10-27,sweden,2455086
2018-11-03,sweden,2289492
2018-11-10,sweden,2262926
2018-11-17,sweden,2509272
2018-11-24,sweden,2891484
2018-12-01,sweden,2629013
2018-12-08,sweden,2699869
2018-12-15,sweden,2840331
2018-12-22,sweden,2547274
2018-12-29,sweden,2549858
2019-01-05,sweden,2733682
2019-01-12,sweden,2907456
2019-01-19,sweden,3050511
2019-01-26,sweden,3090000
2019-02-02,sweden,3000058
2019-02-09,sweden,2667807
2019-02-16,sweden,2603561
2019-02-23,sweden,2495277
2019-03-02,sweden,2710959
2019-03-09,sweden,2724506
2019-03-16,sweden,2524053
2019-03-23,sweden,2363069
2019-03-30,sweden,2309911
2019-04-06,sweden,2404994
2019-04-13,sweden,2280956
2019-04-20,sweden,1901155
2019-04-27,sweden,1983725
2019-05-04,sweden,2159360
2019-05-11,sweden,2002025
2019-05-18,sweden,1839815
2019-05-25,sweden,1945080
2019-06-01,sweden,1845424
2019-06-08,sweden,1860835
2019-06-15,sweden,1840586
2019-06-22,sweden,1805776
2019-06-29,sweden,1852743
2019-07-06,sweden,1769588
2019-07-13,sweden,1647220
2019-07-20,sweden,1616567
2019-07-27,sweden,1648959
2019-08-03,sweden,1715831
2019-08-10,sweden,1782932
2019-08-17,sweden,1827090
2019-08-24,sweden,1848462
2019-08-31,sweden,1877879
2019-09-07,sweden,1892339
2019-09-14,sweden,1994585
2019-09-21,sweden,1988348
2019-09-28,sweden,2079749
2019-10-05,sweden,2298172
2019-10-12,sweden,2181385
2019-10-19,sweden,2159884
2019-10-26,sweden,2377952
2019-11-02,sweden,2554073
2019-11-09,sweden,2558948
2019-11-16,sweden,2401006
2019-11-23,sweden,2498071
2019-11-30,sweden,2730886
2019-12-07,sweden,2645458
2019-12-14,sweden,2599895
2019-12-21,sweden,2305435
2019-12-28,sweden,2402756
2020-01-04,sweden,2566113
2020-01-11,sweden,2575229
2020-01-18,sweden,2602655
2020-01-25,sweden,2623879
2020-02-01,sweden,2701781
2020-02-08,sweden,2657530
2020-02-15,sweden,2604441
2020-02-22,sweden,2722809
2020-02-29,sweden,2692216
2020-03-07,sweden,2549075
2020-03-14,sweden,2574810
2020-03-21,sweden,2508879
2020-03-28,sweden,2465746
2020-04-04,sweden,2248316
2020-04-11,sweden,2158743
2020-04-18,sweden,2040553
2020-04-25,sweden,2152793
2020-05-02,sweden,2055138
2020-05-09,sweden,2064318
2020-05-16,sweden,1951035
2020-05-23,sweden,1844524
2020-05-30,sweden,1800396
2020-06-06,sweden,1839227
2020-06-13,sweden,1781031
2020-06-20,sweden,1722256
2020-06-27,sweden,1751891
2020-07-04,sweden,1710950
2020-07-11,sweden,1609131
2020-07-18,sweden,1541172
2020-07-25,sweden,1605368
2020-08-01,sweden,1715161
2020-08-08,sweden,1790587
2020-08-15,sweden,1791477
2020-08-22,sweden,1817446
2020-08-29,sweden,1893401
2020-09-05,sweden,1868105
2020-09-12,sweden,1905921
2020-09-19,sweden,1910685
2020-09-26,sweden,1951887
2020-10-03,sweden,1984281
2020-10-10,sweden,2175833
2020-10-17,sweden,2294174
2020-10-24,sweden,2177351
2020-10-31,sweden,2177979
2020-11-07,sweden,2336823
2020-11-14,sweden,2261755
2020-11-21,sweden,2429184
2020-11-28,sweden,2719140
2020-12-05,sweden,2584605
2020-12-12,sweden,2572263
2020-12-19,sweden,2402869
2020-12-26,sweden,2541084
2021-01-02,sweden,2799813
2021-01-09,sweden,2947140
2021-01-16,sweden,2996037
2021-01-23,sweden,2957902
2021-01-30,sweden,3200303
2021-02-06,sweden,3233721
2021-02-13,sweden,3105514
2021-02-20,sweden,2588696
2021-02-27,sweden,2539766
2021-03-06,sweden,2761309
2021-03-13,sweden,2615482
2021-03-20,sweden,2405062
2021-03-27,sweden,2271335
2021-04-03,sweden,2324195
2021-04-10,sweden,2432496
2021-04-17,sweden,2156661
2021-04-24,sweden,2309410
2021-05-01,sweden,2262022
2021-05-08,sweden,2007386
2021-05-15,sweden,2006397
2021-05-22,sweden,2018651
2021-05-29,sweden,1869097
2021-06-05,sweden,1823102
2021-06-12,sweden,1863665
2021-06-19,sweden,1853061
2021-06-26,sweden,1776384
2021-07-03,sweden,1807008
2021-07-10,sweden,1754956
2021-07-17,sweden,1607193
2021-07-24,sweden,1653869
2021-07-31,sweden,1678285
2021-08-07,sweden,1748622
2021-08-14,sweden,1843640
2021-08-21,sweden,1856364
