wk,country,category_group,mwh
2021-07-31,italy,other,251992
2021-07-31,italy,renewable_ex_nuclear,2078140
2021-07-31,latvia,fossil,7892
2021-07-31,latvia,other,5816
2021-07-31,latvia,renewable_ex_nuclear,18344
2021-07-31,lithuania,fossil,11262
2021-07-31,lithuania,other,2449
2021-07-31,lithuania,renewable_ex_nuclear,36015
2021-07-31,luxembourg,fossil,3670
2021-07-31,luxembourg,renewable_ex_nuclear,12574.5
2021-07-31,montenegro,fossil,7187
2021-07-31,montenegro,renewable_ex_nuclear,29995
2021-07-31,netherlands,fossil,778068.75
2021-07-31,netherlands,nuclear,67782
2021-07-31,netherlands,other,381016
2021-07-31,netherlands,renewable_ex_nuclear,105829
2021-07-31,north_macedonia,fossil,57768
2021-07-31,north_macedonia,renewable_ex_nuclear,36984
2021-07-31,norway,fossil,16459
2021-07-31,norway,renewable_ex_nuclear,2001220
2021-07-31,poland,fossil,2100085
2021-07-31,poland,renewable_ex_nuclear,332871
2021-07-31,portugal,fossil,221658
2021-07-31,portugal,other,2693
2021-07-31,portugal,renewable_ex_nuclear,464230
2021-07-31,republic_of_moldova,fossil,88441
2021-07-31,republic_of_moldova,renewable_ex_nuclear,6334
2021-07-31,romania,fossil,351044.5
2021-07-31,romania,nuclear,189945.5
2021-07-31,romania,renewable_ex_nuclear,373162.5
2021-07-31,serbia,fossil,357704
2021-07-31,serbia,other,14578
2021-07-31,serbia,renewable_ex_nuclear,131831
2021-07-31,slovakia,fossil,60523
2021-07-31,slovakia,nuclear,277594
2021-07-31,slovakia,other,19421
2021-07-31,slovakia,renewable_ex_nuclear,113358
2021-07-31,slovenia,fossil,89669
2021-07-31,slovenia,nuclear,97019
2021-07-31,slovenia,renewable_ex_nuclear,105806
2021-07-31,spain,fossil,944756
2021-07-31,spain,nuclear,1001848
2021-07-31,spain,other,8291
2021-07-31,spain,renewable_ex_nuclear,1964081
2021-07-31,sweden,nuclear,645287
2021-07-31,sweden,other,73546
2021-07-31,sweden,renewable_ex_nuclear,1354915
2021-07-31,switzerland,nuclear,240383
2021-07-31,switzerland,renewable_ex_nuclear,499573
2021-08-07,austria,fossil,14400
2021-08-07,austria,other,3168
2021-08-07,austria,renewable_ex_nuclear,1087198
2021-08-07,belgium,fossil,230668
2021-08-07,belgium,nuclear,818719
2021-08-07,belgium,other,82333
2021-08-07,belgium,renewable_ex_nuclear,408766
2021-08-07,bosnia_herzegovina,fossil,148351
2021-08-07,bosnia_herzegovina,renewable_ex_nuclear,62215
2021-08-07,bulgaria,fossil,309535
2021-08-07,bulgaria,nuclear,298968
2021-08-07,bulgaria,renewable_ex_nuclear,103288
2021-08-07,croatia,fossil,74927
2021-08-07,croatia,renewable_ex_nuclear,114554
2021-08-07,czech_republic,fossil,493826
2021-08-07,czech_republic,nuclear,409676
2021-08-07,czech_republic,renewable_ex_nuclear,242276
2021-08-07,denmark,fossil,91701
2021-08-07,denmark,renewable_ex_nuclear,213665
2021-08-07,estonia,fossil,55934
2021-08-07,estonia,renewable_ex_nuclear,20350
2021-08-07,finland,fossil,79817
2021-08-07,finland,nuclear,392100
2021-08-07,finland,other,4513
2021-08-07,finland,renewable_ex_nuclear,359666
2021-08-07,france,fossil,207132
2021-08-07,france,nuclear,5124988
2021-08-07,france,renewable_ex_nuclear,1776949
2021-08-07,germany,fossil,2353365
2021-08-07,germany,nuclear,1110727.5
2021-08-07,germany,other,33452.75
2021-08-07,germany,renewable_ex_nuclear,3857876.75
2021-08-07,greece,fossil,632592
2021-08-07,greece,renewable_ex_nuclear,267462
2021-08-07,hungary,fossil,163230.5
2021-08-07,hungary,nuclear,270740
2021-08-07,hungary,other,9918
2021-08-07,hungary,renewable_ex_nuclear,97526
2021-08-07,ireland,fossil,150518.5
2021-08-07,ireland,other,415.5
2021-08-07,ireland,renewable_ex_nuclear,209861
2021-08-07,italy,fossil,1894409
2021-08-07,italy,other,249071
2021-08-07,italy,renewable_ex_nuclear,1954840
2021-08-07,latvia,fossil,164
2021-08-07,latvia,other,5782
2021-08-07,latvia,renewable_ex_nuclear,20870
2021-08-07,lithuania,fossil,18068
2021-08-07,lithuania,other,2485
2021-08-07,lithuania,renewable_ex_nuclear,30661
2021-08-07,luxembourg,fossil,3891
2021-08-07,luxembourg,renewable_ex_nuclear,15256.75
2021-08-07,montenegro,fossil,28362
2021-08-07,montenegro,renewable_ex_nuclear,21817
2021-08-07,netherlands,fossil,742075.75
2021-08-07,netherlands,nuclear,67844.25
2021-08-07,netherlands,other,410341
2021-08-07,netherlands,renewable_ex_nuclear,210877.75
2021-08-07,north_macedonia,fossil,62677
2021-08-07,north_macedonia,renewable_ex_nuclear,30893
2021-08-07,norway,fossil,17779
2021-08-07,norway,renewable_ex_nuclear,1953641
2021-08-07,poland,fossil,2063110
2021-08-07,poland,renewable_ex_nuclear,354163
2021-08-07,portugal,fossil,261722
2021-08-07,portugal,other,4070
2021-08-07,portugal,renewable_ex_nuclear,378629
2021-08-07,republic_of_moldova,fossil,83014
2021-08-07,republic_of_moldova,renewable_ex_nuclear,6226
2021-08-07,romania,fossil,348306.5
2021-08-07,romania,nuclear,194722.25
2021-08-07,romania,renewable_ex_nuclear,329858.5
2021-08-07,serbia,fossil,311867
2021-08-07,serbia,other,14253
2021-08-07,serbia,renewable_ex_nuclear,173948
2021-08-07,slovakia,fossil,59838
2021-08-07,slovakia,nuclear,276220
2021-08-07,slovakia,other,18615
2021-08-07,slovakia,renewable_ex_nuclear,135755
2021-08-07,slovenia,fossil,39201
2021-08-07,slovenia,nuclear,97663
2021-08-07,slovenia,renewable_ex_nuclear,95400
2021-08-07,spain,fossil,1114109
2021-08-07,spain,nuclear,1001900
2021-08-07,spain,other,8393
2021-08-07,spain,renewable_ex_nuclear,1733565
2021-08-07,sweden,nuclear,643142
2021-08-07,sweden,other,66994
2021-08-07,sweden,renewable_ex_nuclear,1285705
2021-08-07,switzerland,nuclear,193137
2021-08-07,switzerland,renewable_ex_nuclear,526772
2021-08-14,austria,fossil,17460.25
2021-08-14,austria,other,3168
2021-08-14,austria,renewable_ex_nuclear,953795
2021-08-14,belgium,fossil,219349
2021-08-14,belgium,nuclear,822836
2021-08-14,belgium,other,77167
2021-08-14,belgium,renewable_ex_nuclear,328379
2021-08-14,bosnia_herzegovina,fossil,142631
2021-08-14,bosnia_herzegovina,renewable_ex_nuclear,59293
2021-08-14,bulgaria,fossil,346788
2021-08-14,bulgaria,nuclear,298955
2021-08-14,bulgaria,renewable_ex_nuclear,92655
2021-08-14,croatia,fossil,72790
2021-08-14,croatia,renewable_ex_nuclear,122167
2021-08-14,czech_republic,fossil,476739
2021-08-14,czech_republic,nuclear,409726
2021-08-14,czech_republic,renewable_ex_nuclear,213445
2021-08-14,denmark,fossil,84885
2021-08-14,denmark,renewable_ex_nuclear,516725
2021-08-14,estonia,fossil,59806
2021-08-14,estonia,renewable_ex_nuclear,32143
2021-08-14,finland,fossil,89308
2021-08-14,finland,nuclear,388511
2021-08-14,finland,other,5165
2021-08-14,finland,renewable_ex_nuclear,350710
2021-08-14,france,fossil,158988
2021-08-14,france,nuclear,5612865
2021-08-14,france,renewable_ex_nuclear,1569356
2021-08-14,germany,fossil,2275549.25
2021-08-14,germany,nuclear,1094752.75
2021-08-14,germany,other,35751
2021-08-14,germany,renewable_ex_nuclear,4806147.75
2021-08-14,greece,fossil,522646
2021-08-14,greece,renewable_ex_nuclear,319160
2021-08-14,hungary,fossil,182883.5
2021-08-14,hungary,nuclear,202224.25
2021-08-14,hungary,other,10367
2021-08-14,hungary,renewable_ex_nuclear,83902.75
2021-08-14,ireland,fossil,196201.5
2021-08-14,ireland,other,553.5
2021-08-14,ireland,renewable_ex_nuclear,144530.5
2021-08-14,italy,fossil,1813654
2021-08-14,italy,other,262117
2021-08-14,italy,renewable_ex_nuclear,1903413
2021-08-14,latvia,fossil,91
2021-08-14,latvia,other,5988
2021-08-14,latvia,renewable_ex_nuclear,21351
2021-08-14,lithuania,fossil,5158
2021-08-14,lithuania,other,2570
2021-08-14,lithuania,renewable_ex_nuclear,60306
2021-08-14,luxembourg,fossil,4015.75
2021-08-14,luxembourg,renewable_ex_nuclear,13065
2021-08-14,montenegro,fossil,17649
2021-08-14,montenegro,renewable_ex_nuclear,19795
2021-08-14,netherlands,fossil,653247
2021-08-14,netherlands,nuclear,67801.25
2021-08-14,netherlands,other,399085.5
2021-08-14,netherlands,renewable_ex_nuclear,217981.5
2021-08-14,north_macedonia,fossil,68581
2021-08-14,north_macedonia,renewable_ex_nuclear,19193
2021-08-14,norway,fossil,16920
2021-08-14,norway,renewable_ex_nuclear,1834997
2021-08-14,poland,fossil,2017575
2021-08-14,poland,renewable_ex_nuclear,541703
2021-08-14,portugal,fossil,135991
2021-08-14,portugal,other,3980
2021-08-14,portugal,renewable_ex_nuclear,413589
2021-08-14,republic_of_moldova,fossil,84425
2021-08-14,republic_of_moldova,renewable_ex_nuclear,4421
2021-08-14,romania,fossil,340515.5
2021-08-14,romania,nuclear,192629.25
2021-08-14,romania,renewable_ex_nuclear,322077.25
2021-08-14,serbia,fossil,347478
2021-08-14,serbia,other,14598
2021-08-14,serbia,renewable_ex_nuclear,134447
2021-08-14,slovakia,fossil,36482
2021-08-14,slovakia,nuclear,276808
2021-08-14,slovakia,other,18826
2021-08-14,slovakia,renewable_ex_nuclear,121266
2021-08-14,slovenia,fossil,87862
2021-08-14,slovenia,nuclear,96156
2021-08-14,slovenia,renewable_ex_nuclear,76596
2021-08-14,spain,fossil,1123023
2021-08-14,spain,nuclear,998190
2021-08-14,spain,other,8480
2021-08-14,spain,renewable_ex_nuclear,2050251
2021-08-14,sweden,nuclear,650809
2021-08-14,sweden,other,70053
2021-08-14,sweden,renewable_ex_nuclear,1399190
2021-08-14,switzerland,nuclear,190848
2021-08-14,switzerland,renewable_ex_nuclear,386013
2021-08-21,austria,fossil,57494.75
2021-08-21,austria,other,3168
2021-08-21,austria,renewable_ex_nuclear,971542.75
2021-08-21,belgium,fossil,225795
2021-08-21,belgium,nuclear,818540
2021-08-21,belgium,other,81478
2021-08-21,belgium,renewable_ex_nuclear,339666
2021-08-21,bosnia_herzegovina,fossil,175474
2021-08-21,bosnia_herzegovina,renewable_ex_nuclear,50229
2021-08-21,bulgaria,fossil,373459
2021-08-21,bulgaria,nuclear,299741
2021-08-21,bulgaria,renewable_ex_nuclear,84367
2021-08-21,croatia,fossil,74040
2021-08-21,croatia,renewable_ex_nuclear,114985
2021-08-21,czech_republic,fossil,485440
2021-08-21,czech_republic,nuclear,412243
2021-08-21,czech_republic,renewable_ex_nuclear,197197
2021-08-21,denmark,fossil,118535
2021-08-21,denmark,renewable_ex_nuclear,296625
2021-08-21,estonia,fossil,55946
2021-08-21,estonia,renewable_ex_nuclear,23879
2021-08-21,finland,fossil,104445
2021-08-21,finland,nuclear,337285
2021-08-21,finland,other,6477
2021-08-21,finland,renewable_ex_nuclear,456031
2021-08-21,france,fossil,236220
2021-08-21,france,nuclear,5810555
2021-08-21,france,renewable_ex_nuclear,1664938
2021-08-21,germany,fossil,2866718
2021-08-21,germany,nuclear,1128578.25
2021-08-21,germany,other,35855.5
2021-08-21,germany,renewable_ex_nuclear,3707161.5
2021-08-21,greece,fossil,498284
2021-08-21,greece,renewable_ex_nuclear,337854
2021-08-21,hungary,fossil,170979.75
2021-08-21,hungary,nuclear,204174.5
2021-08-21,hungary,other,9229.5
2021-08-21,hungary,renewable_ex_nuclear,75669.75
2021-08-21,ireland,fossil,282941
2021-08-21,ireland,other,176.5
2021-08-21,ireland,renewable_ex_nuclear,49373
2021-08-21,italy,fossil,1988058
2021-08-21,italy,other,327131
2021-08-21,italy,renewable_ex_nuclear,1698574
2021-08-21,latvia,fossil,4128
2021-08-21,latvia,other,6460
2021-08-21,latvia,renewable_ex_nuclear,21737
2021-08-21,lithuania,fossil,11500
2021-08-21,lithuania,other,2515
2021-08-21,lithuania,renewable_ex_nuclear,36364
2021-08-21,luxembourg,fossil,3922.25
2021-08-21,luxembourg,renewable_ex_nuclear,14901.75
2021-08-21,montenegro,fossil,29093
2021-08-21,montenegro,renewable_ex_nuclear,5751
2021-08-21,netherlands,fossil,816258.5
2021-08-21,netherlands,nuclear,67885.75
2021-08-21,netherlands,other,389776
2021-08-21,netherlands,renewable_ex_nuclear,205958.75
2021-08-21,north_macedonia,fossil,77719
2021-08-21,north_macedonia,renewable_ex_nuclear,12304
2021-08-21,norway,fossil,14898
2021-08-21,norway,renewable_ex_nuclear,2019126
2021-08-21,poland,fossil,2224129
2021-08-21,poland,renewable_ex_nuclear,383248
2021-08-21,portugal,fossil,265441
2021-08-21,portugal,other,4219
2021-08-21,portugal,renewable_ex_nuclear,317815
2021-08-21,republic_of_moldova,fossil,85580
2021-08-21,republic_of_moldova,renewable_ex_nuclear,4310
2021-08-21,romania,fossil,307047.25
2021-08-21,romania,nuclear,189013.25
2021-08-21,romania,renewable_ex_nuclear,265471.75
2021-08-21,serbia,fossil,333295
2021-08-21,serbia,other,14543
2021-08-21,serbia,renewable_ex_nuclear,120021
2021-08-21,slovakia,fossil,51217
2021-08-21,slovakia,nuclear,279558
2021-08-21,slovakia,other,19038
2021-08-21,slovakia,renewable_ex_nuclear,104737
2021-08-21,slovenia,fossil,81643
2021-08-21,slovenia,nuclear,97098
2021-08-21,slovenia,renewable_ex_nuclear,72819
2021-08-21,spain,fossil,1236798
2021-08-21,spain,nuclear,998893
2021-08-21,spain,other,8369
2021-08-21,spain,renewable_ex_nuclear,1765203
2021-08-21,sweden,nuclear,545048
2021-08-21,sweden,other,75975
2021-08-21,sweden,renewable_ex_nuclear,1494480
2021-08-21,switzerland,nuclear,193229
2021-08-21,switzerland,renewable_ex_nuclear,449068
2021-08-28,austria,fossil,15810.75
2021-08-28,austria,other,3168
2021-08-28,austria,renewable_ex_nuclear,1060689
2021-08-28,belgium,fossil,233915
2021-08-28,belgium,nuclear,671592
2021-08-28,belgium,other,83357
2021-08-28,belgium,renewable_ex_nuclear,327407
2021-08-28,bosnia_herzegovina,fossil,147646
2021-08-28,bosnia_herzegovina,renewable_ex_nuclear,54400
2021-08-28,bulgaria,fossil,379190
2021-08-28,bulgaria,nuclear,301218
2021-08-28,bulgaria,renewable_ex_nuclear,100007
2021-08-28,croatia,fossil,73585
2021-08-28,croatia,renewable_ex_nuclear,123358
2021-08-28,czech_republic,fossil,513198
2021-08-28,czech_republic,nuclear,548251
2021-08-28,czech_republic,renewable_ex_nuclear,206244
2021-08-28,denmark,fossil,138194
2021-08-28,denmark,renewable_ex_nuclear,278451
2021-08-28,estonia,fossil,53679
2021-08-28,estonia,renewable_ex_nuclear,31513
2021-08-28,finland,fossil,107598
2021-08-28,finland,nuclear,323949
2021-08-28,finland,other,5832
2021-08-28,finland,renewable_ex_nuclear,419073
2021-08-28,france,fossil,274779
2021-08-28,france,nuclear,6044438
2021-08-28,france,renewable_ex_nuclear,1707802
2021-08-28,germany,fossil,3226754.75
2021-08-28,germany,nuclear,1139912.5
2021-08-28,germany,other,40472.75
2021-08-28,germany,renewable_ex_nuclear,3325198.75
2021-08-28,greece,fossil,506163
2021-08-28,greece,renewable_ex_nuclear,253604
2021-08-28,hungary,fossil,149578.25
2021-08-28,hungary,nuclear,201362
2021-08-28,hungary,other,9205
2021-08-28,hungary,renewable_ex_nuclear,78105
2021-08-28,ireland,fossil,280463.5
2021-08-28,ireland,other,1537.5
2021-08-28,ireland,renewable_ex_nuclear,55035
2021-08-28,italy,fossil,2068477
2021-08-28,italy,other,300149
2021-08-28,italy,renewable_ex_nuclear,1631550
2021-08-28,latvia,fossil,2226
2021-08-28,latvia,other,6534
2021-08-28,latvia,renewable_ex_nuclear,21404
2021-08-28,lithuania,fossil,25693
2021-08-28,lithuania,other,2466
2021-08-28,lithuania,renewable_ex_nuclear,37279
2021-08-28,luxembourg,fossil,3749.25
2021-08-28,luxembourg,renewable_ex_nuclear,14576
2021-08-28,montenegro,fossil,29796
2021-08-28,montenegro,renewable_ex_nuclear,12762
2021-08-28,netherlands,fossil,917488.5
2021-08-28,netherlands,nuclear,67871.25
2021-08-28,netherlands,other,403147.5
2021-08-28,netherlands,renewable_ex_nuclear,220549.5
2021-08-28,north_macedonia,fossil,79058
2021-08-28,north_macedonia,renewable_ex_nuclear,9803
2021-08-28,norway,fossil,14526
2021-08-28,norway,renewable_ex_nuclear,1920769
2021-08-28,poland,fossil,2284924
2021-08-28,poland,renewable_ex_nuclear,381612
2021-08-28,portugal,fossil,317974
2021-08-28,portugal,other,4295
2021-08-28,portugal,renewable_ex_nuclear,282194
2021-08-28,republic_of_moldova,fossil,81965
2021-08-28,republic_of_moldova,renewable_ex_nuclear,3220
2021-08-28,romania,fossil,319550
2021-08-28,romania,nuclear,197356
2021-08-28,romania,renewable_ex_nuclear,352976.75
2021-08-28,serbia,fossil,307261
2021-08-28,serbia,other,15576
2021-08-28,serbia,renewable_ex_nuclear,137320
2021-08-28,slovakia,fossil,81750
2021-08-28,slovakia,nuclear,280266
2021-08-28,slovakia,other,19107
2021-08-28,slovakia,renewable_ex_nuclear,134759
2021-08-28,slovenia,fossil,77835
2021-08-28,slovenia,nuclear,97396
2021-08-28,slovenia,renewable_ex_nuclear,60858
2021-08-28,spain,fossil,1338304
2021-08-28,spain,nuclear,1001515
2021-08-28,spain,other,8442
2021-08-28,spain,renewable_ex_nuclear,1551310
2021-08-28,sweden,nuclear,631551
2021-08-28,sweden,other,81303
2021-08-28,sweden,renewable_ex_nuclear,1489499
2021-08-28,switzerland,nuclear,188069
2021-08-28,switzerland,renewable_ex_nuclear,388612
2021-09-04,austria,fossil,18934.75
2021-09-04,austria,other,3168
2021-09-04,austria,renewable_ex_nuclear,829805
2021-09-04,belgium,fossil,233704
2021-09-04,belgium,nuclear,693553
2021-09-04,belgium,other,77492
2021-09-04,belgium,renewable_ex_nuclear,260884
2021-09-04,bosnia_herzegovina,fossil,160972
2021-09-04,bosnia_herzegovina,renewable_ex_nuclear,48663
2021-09-04,bulgaria,fossil,388762
2021-09-04,bulgaria,nuclear,302863
2021-09-04,bulgaria,renewable_ex_nuclear,95094
2021-09-04,croatia,fossil,72924
2021-09-04,croatia,renewable_ex_nuclear,94422
2021-09-04,czech_republic,fossil,551373
2021-09-04,czech_republic,nuclear,527665
2021-09-04,czech_republic,renewable_ex_nuclear,243914
2021-09-04,denmark,fossil,138867
2021-09-04,denmark,renewable_ex_nuclear,173355
2021-09-04,estonia,fossil,87810
2021-09-04,estonia,renewable_ex_nuclear,24151
2021-09-04,finland,fossil,127460
2021-09-04,finland,nuclear,323490
2021-09-04,finland,other,6944
2021-09-04,finland,renewable_ex_nuclear,426191
2021-09-04,france,fossil,493839
2021-09-04,france,nuclear,6017432
2021-09-04,france,renewable_ex_nuclear,1330814
2021-09-04,germany,fossil,3726182.5
2021-09-04,germany,nuclear,1133181
2021-09-04,germany,other,37215.75
2021-09-04,germany,renewable_ex_nuclear,3044970.75
2021-09-04,greece,fossil,417403
2021-09-04,greece,renewable_ex_nuclear,353132
2021-09-04,hungary,fossil,171457.5
2021-09-04,hungary,nuclear,204307.75
2021-09-04,hungary,other,9225.5
2021-09-04,hungary,renewable_ex_nuclear,87108.5
2021-09-04,ireland,fossil,238452
2021-09-04,ireland,other,11500
2021-09-04,ireland,renewable_ex_nuclear,74670.5
2021-09-04,italy,fossil,2400409
2021-09-04,italy,other,276594
2021-09-04,italy,renewable_ex_nuclear,1395072
2021-09-04,latvia,fossil,12568
2021-09-04,latvia,other,6271
2021-09-04,latvia,renewable_ex_nuclear,27496
2021-09-04,lithuania,fossil,41465
2021-09-04,lithuania,other,2447
2021-09-04,lithuania,renewable_ex_nuclear,36391
2021-09-04,luxembourg,fossil,3646.25
2021-09-04,luxembourg,renewable_ex_nuclear,12147.75
2021-09-04,montenegro,fossil,29774
2021-09-04,montenegro,renewable_ex_nuclear,13740
2021-09-04,netherlands,fossil,1100118.75
2021-09-04,netherlands,nuclear,67831.75
2021-09-04,netherlands,other,448647
2021-09-04,netherlands,renewable_ex_nuclear,73751.75
2021-09-04,north_macedonia,fossil,72633
2021-09-04,north_macedonia,renewable_ex_nuclear,435316
2021-09-04,norway,fossil,14300
2021-09-04,norway,renewable_ex_nuclear,2114948
2021-09-04,poland,fossil,2311627
2021-09-04,poland,renewable_ex_nuclear,359363
2021-09-04,portugal,fossil,314284
2021-09-04,portugal,other,4071
2021-09-04,portugal,renewable_ex_nuclear,391693
2021-09-04,republic_of_moldova,fossil,85280
2021-09-04,republic_of_moldova,renewable_ex_nuclear,3615
2021-09-04,romania,fossil,303845
2021-09-04,romania,nuclear,190725.75
2021-09-04,romania,renewable_ex_nuclear,312499
2021-09-04,serbia,fossil,310422
2021-09-04,serbia,other,15852
2021-09-04,serbia,renewable_ex_nuclear,141430
2021-09-04,slovakia,fossil,93546
2021-09-04,slovakia,nuclear,280428
2021-09-04,slovakia,other,18968
2021-09-04,slovakia,renewable_ex_nuclear,108841
2021-09-04,slovenia,fossil,74429
2021-09-04,slovenia,nuclear,96892
2021-09-04,slovenia,renewable_ex_nuclear,53198
2021-09-04,spain,fossil,1396496
2021-09-04,spain,nuclear,983518
2021-09-04,spain,other,8335
2021-09-04,spain,renewable_ex_nuclear,1640668
